GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene ID
DRS2	YAL026C	YAL026C	YAL026C	851207
FYV7	YLR068W	YLR068W	YLR068W	850757
YMR279C	YMR279C	YMR279C	YMR279C	855322
HTS1	YPR033C	YPR033C	YPR033C	856145
ERO1	YML130C	YML130C	YML130C	854909
AI5_BETA	Q0075	Q0075	Q0075	854599
PHO86	YJL117W	YJL117W	YJL117W	853325
RCR2	YDR003W	YDR003W	YDR003W	851566
DNF3	YMR162C	YMR162C	YMR162C	855197
GCV1	YDR019C	YDR019C	YDR019C	851582
ARO80	YDR421W	YDR421W	YDR421W	852031
TFC7	YOR110W	YOR110W	YOR110W	854277
SSF2	YDR312W	YDR312W	YDR312W	851907
END3	YNL084C	YNL084C	YNL084C	855640
WHI2	YOR043W	YOR043W	YOR043W	854208
TPI1	YDR050C	YDR050C	YDR050C	851620
RPT5	YOR117W	YOR117W	YOR117W	854284
RPS13	YDR064W	YDR064W	YDR064W	851636
PHD1	YKL043W	YKL043W	YKL043W	853823
NMT1	YLR195C	YLR195C	YLR195C	850892
ITT1	YML068W	YML068W	YML068W	854934
IPK1	YDR315C	YDR315C	YDR315C	851910
CMK1	YFR014C	YFR014C	YFR014C	850568
YCL002C	YCL002C	YCL002C	YCL002C	850353
RPN11	YFR004W	YFR004W	YFR004W	850554
GCY1	YOR120W	YOR120W	YOR120W	854287
MCH1	YDL054C	YDL054C	YDL054C	851506
RDS2	YPL133C	YPL133C	YPL133C	855970
GRS2	YPR081C	YPR081C	YPR081C	856196
YGR054W	YGR054W	YGR054W	YGR054W	852945
YKL071W	YKL071W	YKL071W	YKL071W	853792
DSE2	YHR143W	YHR143W	YHR143W	856546
IRC23	YOR044W	YOR044W	YOR044W	854209
AAD6	YFL056C	YFL056C	YFL056C	850488
DAL80	YKR034W	YKR034W	YKR034W	853904
CUP2	YGL166W	YGL166W	YGL166W	852710
VPS54	YDR027C	YDR027C	YDR027C	851591
NEL1	YHR035W	YHR035W	YHR035W	856430
GCD2	YGR083C	YGR083C	YGR083C	852974
ERG26	YGL001C	YGL001C	YGL001C	852883
TSR4	YOL022C	YOL022C	YOL022C	854136
YLL067W-A	YLL067W-A	YLL067W-A	YLL067W-A	850476
LIF1	YGL090W	YGL090W	YGL090W	852790
UTR1	YJR049C	YJR049C	YJR049C	853508
URE2	YNL229C	YNL229C	YNL229C	855492
GYP7	YDL234C	YDL234C	YDL234C	851364
GIS3	YLR094C	YLR094C	YLR094C	850783
NGL3	YML118W	YML118W	YML118W	854921
RPL14B	YHL001W	YHL001W	YHL001W	856388
YPR1	YDR368W	YDR368W	YDR368W	851974
YGL188C-A	YGL188C-A	YGL188C-A	YGL188C-A	1466453
AMF1	YOR378W	YOR378W	YOR378W	854560
RPC17	YJL011C	YJL011C	YJL011C	853442
MCT1	YOR221C	YOR221C	YOR221C	854396
YKL069W	YKL069W	YKL069W	YKL069W	853794
RFA1	YAR007C	YAR007C	YAR007C	851266
AML1	YGR001C	YGR001C	YGR001C	852884
SEC13	YLR208W	YLR208W	YLR208W	850905
POA1	YBR022W	YBR022W	YBR022W	852310
GNT1	YOR320C	YOR320C	YOR320C	854498
MAL13	YGR288W	YGR288W	YGR288W	853205
ADY3	YDL239C	YDL239C	YDL239C	851359
CPR3	YML078W	YML078W	YML078W	854897
YOR385W	YOR385W	YOR385W	YOR385W	854567
MTC5	YDR128W	YDR128W	YDR128W	851706
YSP2	YDR326C	YDR326C	YDR326C	851926
CHS5	YLR330W	YLR330W	YLR330W	851041
TUB1	YML085C	YML085C	YML085C	854889
AIM9	YER080W	YER080W	YER080W	856813
OYE2	YHR179W	YHR179W	YHR179W	856584
SPC24	YMR117C	YMR117C	YMR117C	855144
SEC2	YNL272C	YNL272C	YNL272C	855449
YOR381W-A	YOR381W-A	YOR381W-A	YOR381W-A	1466489
DPB2	YPR175W	YPR175W	YPR175W	856305
AAR2	YBL074C	YBL074C	YBL074C	852205
RPO31	YOR116C	YOR116C	YOR116C	854283
MBR1	YKL093W	YKL093W	YKL093W	853769
UFO1	YML088W	YML088W	YML088W	854886
MOB1	YIL106W	YIL106W	YIL106W	854700
UBC5	YDR059C	YDR059C	YDR059C	851631
SEC3	YER008C	YER008C	YER008C	856726
ADY4	YLR227C	YLR227C	YLR227C	850924
TRM11	YOL124C	YOL124C	YOL124C	853996
COQ2	YNR041C	YNR041C	YNR041C	855778
YJL052C-A	YJL052C-A	YJL052C-A	YJL052C-A	853394
SRL1	YOR247W	YOR247W	YOR247W	854421
HPM1	YIL110W	YIL110W	YIL110W	854696
KTI12	YKL110C	YKL110C	YKL110C	853750
YHL015W-A	YHL015W-A	YHL015W-A	YHL015W-A	1466525
BDS1	YOL164W	YOL164W	YOL164W	854000
CAC2	YML102W	YML102W	YML102W	854869
YCS4	YLR272C	YLR272C	YLR272C	850977
RTA1	YGR213C	YGR213C	YGR213C	853127
DSF1	YEL070W	YEL070W	YEL070W	856639
DSF1	YEL070W	YEL070W	YEL070W	855810
ENV11	YGR071C	YGR071C	YGR071C	852962
ECM32	YER176W	YER176W	YER176W	856923
RPL1A	YPL220W	YPL220W	YPL220W	855881
RPL1A	YPL220W	YPL220W	YPL220W	852742
PET20	YPL159C	YPL159C	YPL159C	855944
HOS1	YPR068C	YPR068C	YPR068C	856181
IWR1	YDL115C	YDL115C	YDL115C	851442
BCK2	YER167W	YER167W	YER167W	856914
ADH4	YGL256W	YGL256W	YGL256W	852636
YMR147W	YMR147W	YMR147W	YMR147W	855178
RBS1	YDL189W	YDL189W	YDL189W	851338
FAS2	YPL231W	YPL231W	YPL231W	855845
THP3	YPR045C	YPR045C	YPR045C	856158
PPX1	YHR201C	YHR201C	YHR201C	856608
NUP170	YBL079W	YBL079W	YBL079W	852199
RPL8B	YLL045C	YLL045C	YLL045C	850682
APS2	YJR058C	YJR058C	YJR058C	853521
ALG11	YNL048W	YNL048W	YNL048W	855679
FAD1	YDL045C	YDL045C	YDL045C	851516
UTP11	YKL099C	YKL099C	YKL099C	853762
HRT1	YOL133W	YOL133W	YOL133W	853986
TFB3	YDR460W	YDR460W	YDR460W	852071
RRP1	YDR087C	YDR087C	YDR087C	851660
ICL2	YPR006C	YPR006C	YPR006C	856114
PMT4	YJR143C	YJR143C	YJR143C	853608
YMR001C-A	YMR001C-A	YMR001C-A	YMR001C-A	1466498
NDT80	YHR124W	YHR124W	YHR124W	856524
SRP72	YPL210C	YPL210C	YPL210C	855891
SNF6	YHL025W	YHL025W	YHL025W	856360
YGR130C	YGR130C	YGR130C	YGR130C	853031
YEL1	YBL060W	YBL060W	YBL060W	852219
PNS1	YOR161C	YOR161C	YOR161C	854332
SSA4	YER103W	YER103W	YER103W	856840
SED4	YCR067C	YCR067C	YCR067C	850431
TSC11	YER093C	YER093C	YER093C	856828
RSC1	YGR056W	YGR056W	YGR056W	852947
MED7	YOL135C	YOL135C	YOL135C	853985
FHN1	YGR131W	YGR131W	YGR131W	853032
YGL007C-A	YGL007C-A	YGL007C-A	YGL007C-A	1466455
LCB5	YLR260W	YLR260W	YLR260W	850964
ADE2	YOR128C	YOR128C	YOR128C	854295
ARP3	YJR065C	YJR065C	YJR065C	853528
GET1	YGL020C	YGL020C	YGL020C	852864
TCB1	YOR086C	YOR086C	YOR086C	854253
CBP1	YJL209W	YJL209W	YJL209W	853221
PRP42	YDR235W	YDR235W	YDR235W	851821
INA1	YLR413W	YLR413W	YLR413W	851131
SOG2	YOR353C	YOR353C	YOR353C	854535
YTP1	YNL237W	YNL237W	YNL237W	855484
RFC5	YBR087W	YBR087W	YBR087W	852383
DOA1	YKL213C	YKL213C	YKL213C	853667
CRN1	YLR429W	YLR429W	YLR429W	851148
UBP11	YKR098C	YKR098C	YKR098C	853973
ELF1	YKL160W	YKL160W	YKL160W	853697
YGL242C	YGL242C	YGL242C	YGL242C	852609
FDC1	YDR539W	YDR539W	YDR539W	852152
YBR298C-A	YBR298C-A	YBR298C-A	YBR298C-A	1466452
OSH7	YHR001W	YHR001W	YHR001W	856389
SHH3	YMR118C	YMR118C	YMR118C	855145
CLB5	YPR120C	YPR120C	YPR120C	856237
RRP15	YPR143W	YPR143W	YPR143W	856264
HHF1	YBR009C	YBR009C	YBR009C	855701
HHF1	YBR009C	YBR009C	YBR009C	852294
SRY1	YKL218C	YKL218C	YKL218C	853662
NNF1	YJR112W	YJR112W	YJR112W	853576
CIN5	YOR028C	YOR028C	YOR028C	854193
SNA4	YDL123W	YDL123W	YDL123W	851434
RPS11B	YBR048W	YBR048W	YBR048W	852337
RPS11B	YBR048W	YBR048W	YBR048W	851589
MTO1	YGL236C	YGL236C	YGL236C	852616
SUL1	YBR294W	YBR294W	YBR294W	852597
YLR407W	YLR407W	YLR407W	YLR407W	851123
RNH203	YLR154C	YLR154C	YLR154C	850847
MTH1	YDR277C	YDR277C	YDR277C	851870
PBP4	YDL053C	YDL053C	YDL053C	851507
YLR271W	YLR271W	YLR271W	YLR271W	850976
PSD1	YNL169C	YNL169C	YNL169C	855552
MPA43	YNL249C	YNL249C	YNL249C	855472
YKL063C	YKL063C	YKL063C	YKL063C	853802
KEI1	YDR367W	YDR367W	YDR367W	851973
YIL152W	YIL152W	YIL152W	YIL152W	854654
ECM11	YDR446W	YDR446W	YDR446W	852057
YLR157C-B	YLR157C-B	YLR157C-B	YLR157C-B	850853
UTP18	YJL069C	YJL069C	YJL069C	853376
ERV14	YGL054C	YGL054C	YGL054C	852826
GON7	YJL184W	YJL184W	YJL184W	853255
DUS4	YLR405W	YLR405W	YLR405W	851121
APA2	YDR530C	YDR530C	YDR530C	852143
EAR1	YMR171C	YMR171C	YMR171C	855207
RGC1	YPR115W	YPR115W	YPR115W	856231
GLG1	YKR058W	YKR058W	YKR058W	853932
SPC34	YKR037C	YKR037C	YKR037C	853909
ATP14	YLR295C	YLR295C	YLR295C	851002
KHA1	YJL094C	YJL094C	YJL094C	853351
SDH3	YKL141W	YKL141W	YKL141W	853716
SNU13	YEL026W	YEL026W	YEL026W	856687
RNH201	YNL072W	YNL072W	YNL072W	855652
PMT2	YAL023C	YAL023C	YAL023C	851210
MAK16	YAL025C	YAL025C	YAL025C	851208
MSS2	YDL107W	YDL107W	YDL107W	851451
PEX17	YNL214W	YNL214W	YNL214W	855507
RPL7A	YGL076C	YGL076C	YGL076C	852804
COG3	YER157W	YER157W	YER157W	856901
ATG4	YNL223W	YNL223W	YNL223W	855498
YLR410W-A	YLR410W-A	YLR410W-A	YLR410W-A	851127
CNE1	YAL058W	YAL058W	YAL058W	851241
SNO4	YMR322C	YMR322C	YMR322C	855372
PGU1	YJR153W	YJR153W	YJR153W	853618
ERV41	YML067C	YML067C	YML067C	854935
MRPL40	YPL173W	YPL173W	YPL173W	855930
GPM1	YKL152C	YKL152C	YKL152C	853705
MSB4	YOL112W	YOL112W	YOL112W	854037
COQ8	YGL119W	YGL119W	YGL119W	852758
SIN4	YNL236W	YNL236W	YNL236W	855485
PHB1	YGR132C	YGR132C	YGR132C	853033
GIM4	YEL003W	YEL003W	YEL003W	856715
IRS4	YKR019C	YKR019C	YKR019C	853889
FMP23	YBR047W	YBR047W	YBR047W	852336
ERG11	YHR007C	YHR007C	YHR007C	856398
GCN20	YFR009W	YFR009W	YFR009W	850561
IRC5	YFR038W	YFR038W	YFR038W	850599
MRT4	YKL009W	YKL009W	YKL009W	853860
IOC4	YMR044W	YMR044W	YMR044W	855061
YLR157W-D	YLR157W-D	YLR157W-D	YLR157W-D	1466412
ATP2	YJR121W	YJR121W	YJR121W	853585
ADE1	YAR015W	YAR015W	YAR015W	851272
NOP10	YHR072W-A	YHR072W-A	YHR072W-A	856471
MRPS28	YDR337W	YDR337W	YDR337W	851937
CBF2	YGR140W	YGR140W	YGR140W	853041
ERG29	YMR134W	YMR134W	YMR134W	855164
KRE33	YNL132W	YNL132W	YNL132W	855591
YPL216W	YPL216W	YPL216W	YPL216W	855885
YOR062C	YOR062C	YOR062C	YOR062C	854228
PGA2	YNL149C	YNL149C	YNL149C	855573
HOM2	YDR158W	YDR158W	YDR158W	851736
PHO89	YBR296C	YBR296C	YBR296C	852599
YLR159W	YLR159W	YLR159W	YLR159W	1466412
YLR159W	YLR159W	YLR159W	YLR159W	850851
YLR159W	YLR159W	YLR159W	YLR159W	850856
YLR159W	YLR159W	YLR159W	YLR159W	850858
TIM21	YGR033C	YGR033C	YGR033C	852921
UBC11	YOR339C	YOR339C	YOR339C	854517
NTE1	YML059C	YML059C	YML059C	854943
APT1	YML022W	YML022W	YML022W	854986
SMC4	YLR086W	YLR086W	YLR086W	850775
PBA1	YLR199C	YLR199C	YLR199C	850896
VMA11	YPL234C	YPL234C	YPL234C	855842
DEG1	YFL001W	YFL001W	YFL001W	850550
MAC1	YMR021C	YMR021C	YMR021C	855035
TMA22	YJR014W	YJR014W	YJR014W	853471
STU1	YBL034C	YBL034C	YBL034C	852246
PHO87	YCR037C	YCR037C	YCR037C	850403
GAP1	YKR039W	YKR039W	YKR039W	853912
YIR007W	YIR007W	YIR007W	YIR007W	854824
YOR032W-A	YOR032W-A	YOR032W-A	YOR032W-A	1466481
YDR003W-A	YDR003W-A	YDR003W-A	YDR003W-A	1466432
SMY1	YKL079W	YKL079W	YKL079W	853783
YGR038C-B	YGR038C-B	YGR038C-B	YGR038C-B	852928
BPT1	YLL015W	YLL015W	YLL015W	850645
ECM31	YBR176W	YBR176W	YBR176W	852474
MCR1	YKL150W	YKL150W	YKL150W	853707
MHF2	YDL160C-A	YDL160C-A	YDL160C-A	1466431
SIR4	YDR227W	YDR227W	YDR227W	851813
YDR336W	YDR336W	YDR336W	YDR336W	851936
SSS1	YDR086C	YDR086C	YDR086C	851659
CRD1	YDL142C	YDL142C	YDL142C	851413
ASI2	YNL159C	YNL159C	YNL159C	855563
MTC4	YBR255W	YBR255W	YBR255W	852557
EBP2	YKL172W	YKL172W	YKL172W	853682
SPI1	YER150W	YER150W	YER150W	856893
RGD2	YFL047W	YFL047W	YFL047W	850497
OSH6	YKR003W	YKR003W	YKR003W	853872
YNK1	YKL067W	YKL067W	YKL067W	853798
YPL071C	YPL071C	YPL071C	YPL071C	856034
TAF13	YML098W	YML098W	YML098W	854875
YRB1	YDR002W	YDR002W	YDR002W	851565
RPS9A	YPL081W	YPL081W	YPL081W	856024
HYR1	YIR037W	YIR037W	YIR037W	854855
TMS1	YDR105C	YDR105C	YDR105C	851682
YLR050C	YLR050C	YLR050C	YLR050C	850739
MSS1	YMR023C	YMR023C	YMR023C	855037
HPA2	YPR193C	YPR193C	YPR193C	856323
SDS23	YGL056C	YGL056C	YGL056C	852824
YBR071W	YBR071W	YBR071W	YBR071W	852363
SNQ2	YDR011W	YDR011W	YDR011W	851574
RRN11	YML043C	YML043C	YML043C	854964
ASH1	YKL185W	YKL185W	YKL185W	853650
YPT7	YML001W	YML001W	YML001W	855012
RPS29B	YDL061C	YDL061C	YDL061C	851498
ECM33	YBR078W	YBR078W	YBR078W	852370
RPS16B	YDL083C	YDL083C	YDL083C	855174
RPS16B	YDL083C	YDL083C	YDL083C	851476
YHL050C	YHL050C	YHL050C	YHL050C	856335
CCC1	YLR220W	YLR220W	YLR220W	850917
SGO1	YOR073W	YOR073W	YOR073W	854240
MET12	YPL023C	YPL023C	YPL023C	856084
NSI1	YDR026C	YDR026C	YDR026C	851590
EXG2	YDR261C	YDR261C	YDR261C	851848
SWP1	YMR149W	YMR149W	YMR149W	855180
MRC1	YCL061C	YCL061C	YCL061C	850297
FRS2	YFL022C	YFL022C	YFL022C	850522
ERP2	YAL007C	YAL007C	YAL007C	851226
BCY1	YIL033C	YIL033C	YIL033C	854778
YIL001W	YIL001W	YIL001W	YIL001W	854816
RPS28A	YOR167C	YOR167C	YOR167C	854338
YDL027C	YDL027C	YDL027C	YDL027C	851535
IME4	YGL192W	YGL192W	YGL192W	852683
CRC1	YOR100C	YOR100C	YOR100C	854267
NSE3	YDR288W	YDR288W	YDR288W	851882
IST3	YIR005W	YIR005W	YIR005W	854821
IRC24	YIR036C	YIR036C	YIR036C	854854
SPS18	YNL204C	YNL204C	YNL204C	855517
MIX23	YBL107C	YBL107C	YBL107C	852167
NFT1	YKR103W	YKR103W	YKR103W	853978
HEM3	YDL205C	YDL205C	YDL205C	851322
MNL1	YHR204W	YHR204W	YHR204W	856611
ROG1	YGL144C	YGL144C	YGL144C	852733
TKL2	YBR117C	YBR117C	YBR117C	852414
POL30	YBR088C	YBR088C	YBR088C	852385
YFL042C	YFL042C	YFL042C	YFL042C	850501
YFR006W	YFR006W	YFR006W	YFR006W	850556
TOS6	YNL300W	YNL300W	YNL300W	855416
ATG31	YDR022C	YDR022C	YDR022C	851585
YPL108W	YPL108W	YPL108W	YPL108W	855996
LOS1	YKL205W	YKL205W	YKL205W	853630
CMK2	YOL016C	YOL016C	YOL016C	854144
NCP1	YHR042W	YHR042W	YHR042W	856438
AIM44	YPL158C	YPL158C	YPL158C	855945
PDH1	YPR002W	YPR002W	YPR002W	856108
SEG2	YKL105C	YKL105C	YKL105C	853756
OAZ1	YPL052W	YPL052W	YPL052W	856055
YDR261C-D	YDR261C-D	YDR261C-D	YDR261C-D	851852
YBR241C	YBR241C	YBR241C	YBR241C	852543
NUP116	YMR047C	YMR047C	YMR047C	855066
GTF1	YGR102C	YGR102C	YGR102C	852994
RPS26B	YER131W	YER131W	YER131W	856868
MSB3	YNL293W	YNL293W	YNL293W	855423
SMA1	YPL027W	YPL027W	YPL027W	856080
NCA2	YPR155C	YPR155C	YPR155C	856278
TRM112	YNR046W	YNR046W	YNR046W	855782
CUP9	YPL177C	YPL177C	YPL177C	855926
CDC3	YLR314C	YLR314C	YLR314C	851024
ARC19	YKL013C	YKL013C	YKL013C	853856
YJL136W-A	YJL136W-A	YJL136W-A	YJL136W-A	1466464
YMR315W-A	YMR315W-A	YMR315W-A	YMR315W-A	1466508
YNR066C	YNR066C	YNR066C	YNR066C	855803
PET122	YER153C	YER153C	YER153C	856897
PET8	YNL003C	YNL003C	YNL003C	855729
YAR035C-A	YAR035C-A	YAR035C-A	YAR035C-A	1466430
PET9	YBL030C	YBL030C	YBL030C	852250
DBP9	YLR276C	YLR276C	YLR276C	850982
HOL1	YNR055C	YNR055C	YNR055C	855792
CLB3	YDL155W	YDL155W	YDL155W	851400
VPS28	YPL065W	YPL065W	YPL065W	856040
UAF30	YOR295W	YOR295W	YOR295W	854470
YSA1	YBR111C	YBR111C	YBR111C	852408
VMA21	YGR105W	YGR105W	YGR105W	852997
YJR027W	YJR027W	YJR027W	YJR027W	853484
NUP82	YJL061W	YJL061W	YJL061W	853385
YGR066C	YGR066C	YGR066C	YGR066C	852957
PCP1	YGR101W	YGR101W	YGR101W	852993
OPT1	YJL212C	YJL212C	YJL212C	853218
ALG8	YOR067C	YOR067C	YOR067C	854233
OSW7	YFR039C	YFR039C	YFR039C	850600
FAU1	YER183C	YER183C	YER183C	856932
SPO1	YNL012W	YNL012W	YNL012W	855720
APD1	YBR151W	YBR151W	YBR151W	852448
SEN2	YLR105C	YLR105C	YLR105C	850795
GET3	YDL100C	YDL100C	YDL100C	851458
YOL163W	YOL163W	YOL163W	YOL163W	854001
CTK2	YJL006C	YJL006C	YJL006C	853450
CFT1	YDR301W	YDR301W	YDR301W	851895
YGR250C	YGR250C	YGR250C	YGR250C	853165
ARA2	YMR041C	YMR041C	YMR041C	855057
SDH7	YDR511W	YDR511W	YDR511W	852123
YLR460C	YLR460C	YLR460C	YLR460C	851182
YPR011C	YPR011C	YPR011C	YPR011C	856121
THS1	YIL078W	YIL078W	YIL078W	854732
NOG2	YNR053C	YNR053C	YNR053C	855789
TED1	YIL039W	YIL039W	YIL039W	854772
PAA1	YDR071C	YDR071C	YDR071C	851643
PRP11	YDL043C	YDL043C	YDL043C	851518
BNA6	YFR047C	YFR047C	YFR047C	850608
ADP1	YCR011C	YCR011C	YCR011C	850369
PAT1	YCR077C	YCR077C	YCR077C	850440
CUE2	YKL090W	YKL090W	YKL090W	853772
PRP21	YJL203W	YJL203W	YJL203W	853227
RRI2	YOL117W	YOL117W	YOL117W	854032
SPS100	YHR139C	YHR139C	YHR139C	856541
YGL081W	YGL081W	YGL081W	YGL081W	852799
SDH4	YDR178W	YDR178W	YDR178W	851758
PDR10	YOR328W	YOR328W	YOR328W	854506
MMP1	YLL061W	YLL061W	YLL061W	850665
COR1	YBL045C	YBL045C	YBL045C	852235
YLR149C	YLR149C	YLR149C	YLR149C	850841
HRD3	YLR207W	YLR207W	YLR207W	850904
ERG12	YMR208W	YMR208W	YMR208W	855248
AKR2	YOR034C	YOR034C	YOR034C	854199
DIF1	YLR437C	YLR437C	YLR437C	851157
ARE2	YNR019W	YNR019W	YNR019W	855753
RVB2	YPL235W	YPL235W	YPL235W	855841
MUD1	YBR119W	YBR119W	YBR119W	852416
YCL020W	YCL020W	YCL020W	YCL020W	850339
WWM1	YFL010C	YFL010C	YFL010C	850538
MOT2	YER068W	YER068W	YER068W	856799
SPO7	YAL009W	YAL009W	YAL009W	851224
SDC1	YDR469W	YDR469W	YDR469W	852080
ATG19	YOL082W	YOL082W	YOL082W	854072
YAE1	YJR067C	YJR067C	YJR067C	853530
DYN2	YDR424C	YDR424C	YDR424C	852034
NEW1	YPL226W	YPL226W	YPL226W	855875
NIC96	YFR002W	YFR002W	YFR002W	850552
CRP1	YHR146W	YHR146W	YHR146W	856551
YAR023C	YAR023C	YAR023C	YAR023C	851276
IGD1	YFR017C	YFR017C	YFR017C	850572
CYT1	YOR065W	YOR065W	YOR065W	854231
TFB2	YPL122C	YPL122C	YPL122C	855981
PIG2	YIL045W	YIL045W	YIL045W	854766
YER186C	YER186C	YER186C	YER186C	856935
AUS1	YOR011W	YOR011W	YOR011W	854175
GPG1	YGL121C	YGL121C	YGL121C	852756
HIR2	YOR038C	YOR038C	YOR038C	854203
DPH1	YIL103W	YIL103W	YIL103W	854703
BUD23	YCR047C	YCR047C	YCR047C	850414
ESS1	YJR017C	YJR017C	YJR017C	853475
NAP1	YKR048C	YKR048C	YKR048C	853922
YMR099C	YMR099C	YMR099C	YMR099C	855125
PIS1	YPR113W	YPR113W	YPR113W	856229
COG2	YGR120C	YGR120C	YGR120C	853017
CAD1	YDR423C	YDR423C	YDR423C	852033
MMR1	YLR190W	YLR190W	YLR190W	850887
TAF3	YPL011C	YPL011C	YPL011C	856096
SAC1	YKL212W	YKL212W	YKL212W	853668
AMS1	YGL156W	YGL156W	YGL156W	852721
AIM7	YDR063W	YDR063W	YDR063W	851635
MOT1	YPL082C	YPL082C	YPL082C	856023
ECM29	YHL030W	YHL030W	YHL030W	856355
YLR419W	YLR419W	YLR419W	YLR419W	851137
MIH1	YMR036C	YMR036C	YMR036C	855052
SAS5	YOR213C	YOR213C	YOR213C	854388
YPQ2	YDR352W	YDR352W	YDR352W	851954
YPR137C-A	YPR137C-A	YPR137C-A	YPR137C-A	856258
YPR137C-A	YPR137C-A	YPR137C-A	YPR137C-A	851269
LDB7	YBL006C	YBL006C	YBL006C	852277
URA3	YEL021W	YEL021W	YEL021W	856692
PTC5	YOR090C	YOR090C	YOR090C	854257
MNT3	YIL014W	YIL014W	YIL014W	854801
RIM1	YCR028C-A	YCR028C-A	YCR028C-A	850395
SIP1	YDR422C	YDR422C	YDR422C	852032
NPR1	YNL183C	YNL183C	YNL183C	855538
ACF2	YLR144C	YLR144C	YLR144C	850836
YNR071C	YNR071C	YNR071C	YNR071C	855808
YGR146C-A	YGR146C-A	YGR146C-A	YGR146C-A	1466459
DLD3	YEL071W	YEL071W	YEL071W	856638
PEX30	YLR324W	YLR324W	YLR324W	851034
STE23	YLR389C	YLR389C	YLR389C	851105
YIF1	YNL263C	YNL263C	YNL263C	855458
CSR2	YPR030W	YPR030W	YPR030W	856142
YOL103W-B	YOL103W-B	YOL103W-B	YOL103W-B	854049
SPO22	YIL073C	YIL073C	YIL073C	854737
PIN3	YPR154W	YPR154W	YPR154W	856277
RSC3	YDR303C	YDR303C	YDR303C	851897
SDH1	YKL148C	YKL148C	YKL148C	853709
TPN1	YGL186C	YGL186C	YGL186C	852689
YBL029W	YBL029W	YBL029W	YBL029W	852252
RAD4	YER162C	YER162C	YER162C	856909
SPO73	YER046W	YER046W	YER046W	856770
YER188C-A	YER188C-A	YER188C-A	YER188C-A	1466538
FIN1	YDR130C	YDR130C	YDR130C	851708
RCR1	YBR005W	YBR005W	YBR005W	852290
TOA2	YKL058W	YKL058W	YKL058W	853807
APL1	YJR005W	YJR005W	YJR005W	853461
EAF3	YPR023C	YPR023C	YPR023C	856134
TVP18	YMR071C	YMR071C	YMR071C	855093
SCP1	YOR367W	YOR367W	YOR367W	854549
POP8	YBL018C	YBL018C	YBL018C	852263
GUT2	YIL155C	YIL155C	YIL155C	854651
YUH1	YJR099W	YJR099W	YJR099W	853562
KAP122	YGL016W	YGL016W	YGL016W	852868
PMT3	YOR321W	YOR321W	YOR321W	854499
RPS4B	YHR203C	YHR203C	YHR203C	856610
RPS4B	YHR203C	YHR203C	YHR203C	853610
LEU2	YCL018W	YCL018W	YCL018W	850342
ICE2	YIL090W	YIL090W	YIL090W	854718
SCC4	YER147C	YER147C	YER147C	856890
CPA2	YJR109C	YJR109C	YJR109C	853573
NUP100	YKL068W	YKL068W	YKL068W	853796
TDA7	YNL176C	YNL176C	YNL176C	855545
BMT5	YIL096C	YIL096C	YIL096C	854711
TDA8	YAL064C-A	YAL064C-A	YAL064C-A	851234
TFC6	YDR362C	YDR362C	YDR362C	851964
GUK1	YDR454C	YDR454C	YDR454C	852065
SWE1	YJL187C	YJL187C	YJL187C	853252
PCT1	YGR202C	YGR202C	YGR202C	853116
YDR056C	YDR056C	YDR056C	YDR056C	851626
DDI2	YFL061W	YFL061W	YFL061W	855381
DDI2	YFL061W	YFL061W	YFL061W	850483
ADE8	YDR408C	YDR408C	YDR408C	852017
OSH2	YDL019C	YDL019C	YDL019C	851543
SUR2	YDR297W	YDR297W	YDR297W	851891
ABF1	YKL112W	YKL112W	YKL112W	853748
PCC1	YKR095W-A	YKR095W-A	YKR095W-A	1500489
SIF2	YBR103W	YBR103W	YBR103W	852399
YEN1	YER041W	YER041W	YER041W	856764
MIM1	YOL026C	YOL026C	YOL026C	854131
DOT1	YDR440W	YDR440W	YDR440W	852050
RPS19A	YOL121C	YOL121C	YOL121C	854028
URA4	YLR420W	YLR420W	YLR420W	851139
RPC31	YNL151C	YNL151C	YNL151C	855571
DCC1	YCL016C	YCL016C	YCL016C	850344
YLR462W	YLR462W	YLR462W	YLR462W	851184
GEP4	YHR100C	YHR100C	YHR100C	856500
MCM16	YPR046W	YPR046W	YPR046W	856159
VPS15	YBR097W	YBR097W	YBR097W	852394
CPR8	YNR028W	YNR028W	YNR028W	855762
YHC1	YLR298C	YLR298C	YLR298C	851005
YGR109W-B	YGR109W-B	YGR109W-B	YGR109W-B	853006
STE24	YJR117W	YJR117W	YJR117W	853581
AQY2	YLL052C	YLL052C	YLL052C	850674
YOL098C	YOL098C	YOL098C	YOL098C	854055
FSF1	YOR271C	YOR271C	YOR271C	854445
SMP3	YOR149C	YOR149C	YOR149C	854320
MMM1	YLL006W	YLL006W	YLL006W	850654
RTT103	YDR289C	YDR289C	YDR289C	851884
SEC5	YDR166C	YDR166C	YDR166C	851744
MPS1	YDL028C	YDL028C	YDL028C	851533
YFT2	YDR319C	YDR319C	YDR319C	851917
NCS6	YGL211W	YGL211W	YGL211W	852661
YKL133C	YKL133C	YKL133C	YKL133C	853725
SNF3	YDL194W	YDL194W	YDL194W	851333
NAM9	YNL137C	YNL137C	YNL137C	855585
YPT52	YKR014C	YKR014C	YKR014C	853884
YDL176W	YDL176W	YDL176W	YDL176W	851378
RIB3	YDR487C	YDR487C	YDR487C	852098
