GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
WDS	FBgn0040066	FBtr0070438	FBpp0070422
CG5103	FBgn0036784	FBtr0075132	FBpp0074898
CG8257	FBgn0033900	FBtr0339965	FBpp0308986
CG8257	FBgn0033900	FBtr0087580	FBpp0086706
CG43328	FBgn0263033	FBtr0306913	FBpp0297767
CG43328	FBgn0263033	FBtr0344871	FBpp0311185
TTK	FBgn0003870	FBtr0303227	FBpp0292319
TTK	FBgn0003870	FBtr0085828	FBpp0085189
TTK	FBgn0003870	FBtr0085829	FBpp0085190
TTK	FBgn0003870	FBtr0085827	FBpp0085188
TTK	FBgn0003870	FBtr0303228	FBpp0292320
TTK	FBgn0003870	FBtr0085830	FBpp0085191
TTK	FBgn0003870	FBtr0085825	FBpp0085186
TTK	FBgn0003870	FBtr0085826	FBpp0085187
EIG71ED	FBgn0004591	FBtr0075572	FBpp0075325
MINK	FBgn0039250	FBtr0084716	FBpp0084092
CG33758	FBgn0053758	FBtr0091759	FBpp0091024
CG32814	FBgn0052814	FBtr0336688	FBpp0307669
GSTO1	FBgn0035907	FBtr0076652	FBpp0076376
CG32708	FBgn0052708	FBtr0071286	FBpp0071223
ACT42A	FBgn0000043	FBtr0086029	FBpp0085365
CG8252	FBgn0033344	FBtr0088682	FBpp0087763
KCC	FBgn0261794	FBtr0072136	FBpp0072045
KCC	FBgn0261794	FBtr0343299	FBpp0309964
KCC	FBgn0261794	FBtr0343300	FBpp0309965
KCC	FBgn0261794	FBtr0343301	FBpp0309966
KCC	FBgn0261794	FBtr0072139	FBpp0072048
KCC	FBgn0261794	FBtr0072138	FBpp0072047
KCC	FBgn0261794	FBtr0072137	FBpp0072046
CG11577	FBgn0036847	FBtr0075034	FBpp0074801
WEK	FBgn0001990	FBtr0331282	FBpp0303719
WEK	FBgn0001990	FBtr0080764	FBpp0080323
OR85F	FBgn0037685	FBtr0082028	FBpp0081506
ASTCC	FBgn0032337	FBtr0114455	FBpp0112947
ASTCC	FBgn0032337	FBtr0343623	FBpp0310218
CF2	FBgn0000286	FBtr0336835	FBpp0307799
CF2	FBgn0000286	FBtr0089647	FBpp0088590
CF2	FBgn0000286	FBtr0304887	FBpp0293426
CF2	FBgn0000286	FBtr0089649	FBpp0088592
CF2	FBgn0000286	FBtr0089648	FBpp0088591
DYS	FBgn0260003	FBtr0334563	FBpp0306630
DYS	FBgn0260003	FBtr0334564	FBpp0306631
DYS	FBgn0260003	FBtr0334565	FBpp0306632
DYS	FBgn0260003	FBtr0083766	FBpp0083180
DYS	FBgn0260003	FBtr0110919	FBpp0110219
DYS	FBgn0260003	FBtr0110915	FBpp0110215
DYS	FBgn0260003	FBtr0110918	FBpp0110218
DYS	FBgn0260003	FBtr0083765	FBpp0083179
DYS	FBgn0260003	FBtr0110916	FBpp0110216
DYS	FBgn0260003	FBtr0083764	FBpp0083178
DYS	FBgn0260003	FBtr0110917	FBpp0110217
DYS	FBgn0260003	FBtr0334562	FBpp0306629
CG2975	FBgn0031468	FBtr0077619	FBpp0077305
CG18666	FBgn0040967	FBtr0080160	FBpp0079749
CG15925	FBgn0034129	FBtr0087159	FBpp0086303
CHD1	FBgn0250786	FBtr0305980	FBpp0297122
CHD1	FBgn0250786	FBtr0331654	FBpp0304044
CHD1	FBgn0250786	FBtr0077674	FBpp0077358
IR48C	FBgn0033651	FBtr0088065	FBpp0087171
CG14839	FBgn0038219	FBtr0082920	FBpp0082379
CG43759	FBgn0264090	FBtr0331156	FBpp0303583
CG43759	FBgn0264090	FBtr0343982	FBpp0310434
CG43759	FBgn0264090	FBtr0332994	FBpp0305209
CG43759	FBgn0264090	FBtr0331157	FBpp0303584
CG10019	FBgn0031568	FBtr0273188	FBpp0271696
CG10019	FBgn0031568	FBtr0321291	FBpp0302837
CG31343	FBgn0051343	FBtr0084126	FBpp0083524
CG11837	FBgn0039627	FBtr0085360	FBpp0084729
PCP	FBgn0003046	FBtr0079388	FBpp0079016
CG4783	FBgn0038756	FBtr0344285	FBpp0310690
CG4783	FBgn0038756	FBtr0083823	FBpp0083232
CG10188	FBgn0032796	FBtr0081283	FBpp0080821
CG10188	FBgn0032796	FBtr0081282	FBpp0080820
CG10188	FBgn0032796	FBtr0329963	FBpp0302998
CG10943	FBgn0036320	FBtr0075936	FBpp0075668
CG6041	FBgn0029826	FBtr0070861	FBpp0070826
CG7255	FBgn0036493	FBtr0100360	FBpp0099766
CG7255	FBgn0036493	FBtr0301185	FBpp0290403
CG7255	FBgn0036493	FBtr0334105	FBpp0306227
CG7255	FBgn0036493	FBtr0110881	FBpp0110181
CG7255	FBgn0036493	FBtr0110880	FBpp0110180
MSL-1	FBgn0005617	FBtr0081130	FBpp0080674
MSL-1	FBgn0005617	FBtr0343118	FBpp0309817
CG3776	FBgn0035088	FBtr0072395	FBpp0072302
CG3776	FBgn0035088	FBtr0343505	FBpp0310110
CG3776	FBgn0035088	FBtr0343504	FBpp0310109
CG3558	FBgn0025681	FBtr0273230	FBpp0271738
CG3558	FBgn0025681	FBtr0077645	FBpp0077330
CG3558	FBgn0025681	FBtr0077644	FBpp0077329
CG3558	FBgn0025681	FBtr0331653	FBpp0304043
CG15125	FBgn0034463	FBtr0086471	FBpp0085667
CG15125	FBgn0034463	FBtr0340595	FBpp0309473
SFMBT	FBgn0032475	FBtr0333236	FBpp0305438
SFMBT	FBgn0032475	FBtr0080492	FBpp0080070
SFMBT	FBgn0032475	FBtr0289981	FBpp0288419
SFMBT	FBgn0032475	FBtr0080491	FBpp0080069
SPN-E	FBgn0003483	FBtr0083183	FBpp0082637
CG18870	FBgn0042180	FBtr0071688	FBpp0071605
CG18870	FBgn0042180	FBtr0345664	FBpp0311719
CORTO	FBgn0010313	FBtr0078844	FBpp0078485
CORTO	FBgn0010313	FBtr0308120	FBpp0300442
CORTO	FBgn0010313	FBtr0308119	FBpp0300441
CORTO	FBgn0010313	FBtr0345141	FBpp0311362
CORTO	FBgn0010313	FBtr0308118	FBpp0300440
CG17637	FBgn0037004	FBtr0078207	FBpp0077865
CG43675	FBgn0263750	FBtr0310402	FBpp0302550
CG43675	FBgn0263750	FBtr0344372	FBpp0310745
CG43675	FBgn0263750	FBtr0344371	FBpp0310744
CDASE	FBgn0039774	FBtr0085649	FBpp0085011
CDASE	FBgn0039774	FBtr0085645	FBpp0085007
CDASE	FBgn0039774	FBtr0331357	FBpp0303775
CDASE	FBgn0039774	FBtr0085648	FBpp0085010
CDASE	FBgn0039774	FBtr0085646	FBpp0085008
CDASE	FBgn0039774	FBtr0085647	FBpp0085009
CG8237	FBgn0033350	FBtr0088653	FBpp0087734
CG43350	FBgn0263082	FBtr0336626	FBpp0307609
CG43350	FBgn0263082	FBtr0307098	FBpp0297941
VHASFD	FBgn0027779	FBtr0080941	FBpp0080495
VHASFD	FBgn0027779	FBtr0080940	FBpp0080494
VHASFD	FBgn0027779	FBtr0335143	FBpp0307142
VHASFD	FBgn0027779	FBtr0080942	FBpp0080496
CG16974	FBgn0032479	FBtr0080489	FBpp0080067
CG16974	FBgn0032479	FBtr0305555	FBpp0294006
OR9A	FBgn0030204	FBtr0071462	FBpp0071396
CG31515	FBgn0051515	FBtr0304565	FBpp0293107
MRPL21	FBgn0036853	FBtr0075022	FBpp0074789
MRPL21	FBgn0036853	FBtr0333224	FBpp0305426
MRPL21	FBgn0036853	FBtr0346548	FBpp0312166
CCP84AB	FBgn0004782	FBtr0081692	FBpp0081190
TGS1	FBgn0266195	FBtr0343791	FBpp0310356
CG3515	FBgn0031431	FBtr0077750	FBpp0077430
RPL23A	FBgn0026372	FBtr0072805	FBpp0072687
TGY	FBgn0030984	FBtr0344323	FBpp0310711
TGY	FBgn0030984	FBtr0290275	FBpp0288714
IM18	FBgn0067903	FBtr0343266	FBpp0309931
IM18	FBgn0067903	FBtr0091694	FBpp0100134
CG43063	FBgn0262365	FBtr0304647	FBpp0293189
CG15262	FBgn0028852	FBtr0080733	FBpp0080292
NEB-CGP	FBgn0083167	FBtr0071449	FBpp0071384
NEB-CGP	FBgn0083167	FBtr0332952	FBpp0305168
MED1	FBgn0037109	FBtr0078464	FBpp0078118
MED1	FBgn0037109	FBtr0302592	FBpp0291748
MED1	FBgn0037109	FBtr0333972	FBpp0306092
GRP	FBgn0036627	FBtr0075388	FBpp0075146
GRP	FBgn0036627	FBtr0343534	FBpp0310138
CG5916	FBgn0038401	FBtr0344009	FBpp0310460
CG5916	FBgn0038401	FBtr0083251	FBpp0082705
CG31659	FBgn0051659	FBtr0301010	FBpp0290232
CG31659	FBgn0051659	FBtr0077943	FBpp0077608
MAGE	FBgn0037481	FBtr0081606	FBpp0081124
CG14191	FBgn0030981	FBtr0074665	FBpp0074436
CG4753	FBgn0036622	FBtr0331172	FBpp0303599
CG4753	FBgn0036622	FBtr0075422	FBpp0075180
CG4753	FBgn0036622	FBtr0075421	FBpp0075179
CG9586	FBgn0032101	FBtr0079774	FBpp0079375
CG9586	FBgn0032101	FBtr0330220	FBpp0303253
CG32121	FBgn0052121	FBtr0113424	FBpp0112336
SAR1	FBgn0038947	FBtr0084209	FBpp0083607
SAR1	FBgn0038947	FBtr0084206	FBpp0083604
SAR1	FBgn0038947	FBtr0084210	FBpp0089284
SAR1	FBgn0038947	FBtr0084208	FBpp0083606
PEBIII	FBgn0011695	FBtr0343340	FBpp0309998
PEBIII	FBgn0011695	FBtr0072164	FBpp0072073
PEBIII	FBgn0011695	FBtr0343341	FBpp0309999
CG14086	FBgn0036860	FBtr0344806	FBpp0311131
ENDOG	FBgn0033690	FBtr0088012	FBpp0087120
CG4991	FBgn0030817	FBtr0074385	FBpp0074159
CG4991	FBgn0030817	FBtr0334460	FBpp0306536
CG4991	FBgn0030817	FBtr0334461	FBpp0306537
CG4991	FBgn0030817	FBtr0340358	FBpp0309316
CG4991	FBgn0030817	FBtr0074384	FBpp0074158
L(2)06496	FBgn0010622	FBtr0071985	FBpp0071894
L(2)06496	FBgn0010622	FBtr0336732	FBpp0307713
CG13008	FBgn0030780	FBtr0074322	FBpp0074096
CG40298	FBgn0058298	FBtr0111169	FBpp0110507
PPP4R2R	FBgn0030208	FBtr0071453	FBpp0089154
PPP4R2R	FBgn0030208	FBtr0336899	FBpp0307839
PPP4R2R	FBgn0030208	FBtr0071452	FBpp0071387
PPP4R2R	FBgn0030208	FBtr0071451	FBpp0071386
HIS2B:CG33886	FBgn0053886	FBtr0091890	FBpp0091131
SIR2	FBgn0024291	FBtr0080434	FBpp0080015
ALDH-III	FBgn0010548	FBtr0308198	FBpp0300518
ALDH-III	FBgn0010548	FBtr0310676	FBpp0302796
ALDH-III	FBgn0010548	FBtr0310674	FBpp0302794
ALDH-III	FBgn0010548	FBtr0310675	FBpp0302795
ALDH-III	FBgn0010548	FBtr0088996	FBpp0089176
ALDH-III	FBgn0010548	FBtr0300481	FBpp0289708
ALDH-III	FBgn0010548	FBtr0088993	FBpp0088066
ALDH-III	FBgn0010548	FBtr0300480	FBpp0289707
ALDH-III	FBgn0010548	FBtr0300477	FBpp0289704
ALDH-III	FBgn0010548	FBtr0336912	FBpp0307851
ALDH-III	FBgn0010548	FBtr0300478	FBpp0289705
ALDH-III	FBgn0010548	FBtr0300479	FBpp0289706
CG9153	FBgn0035207	FBtr0072670	FBpp0072563
CG9153	FBgn0035207	FBtr0310555	FBpp0302692
CG9153	FBgn0035207	FBtr0072671	FBpp0072564
CG30160	FBgn0050160	FBtr0086178	FBpp0085510
MRPL49	FBgn0030433	FBtr0073691	FBpp0073524
MRPL49	FBgn0030433	FBtr0343185	FBpp0309878
CG11418	FBgn0024360	FBtr0332288	FBpp0304567
CG11418	FBgn0024360	FBtr0070237	FBpp0089095
CG11418	FBgn0024360	FBtr0070236	FBpp0070227
CT	FBgn0004198	FBtr0114613	FBpp0113105
CT	FBgn0004198	FBtr0305134	FBpp0293664
CT	FBgn0004198	FBtr0331733	FBpp0304122
CT	FBgn0004198	FBtr0071068	FBpp0071026
CG2260	FBgn0030000	FBtr0071194	FBpp0071142
CG15358	FBgn0031373	FBtr0347155	FBpp0312486
CG15358	FBgn0031373	FBtr0347156	FBpp0312487
DNASEII	FBgn0000477	FBtr0083538	FBpp0082962
CG31269	FBgn0051269	FBtr0113401	FBpp0112313
CG5009	FBgn0027572	FBtr0089548	FBpp0088517
RPS28B	FBgn0030136	FBtr0071360	FBpp0071295
RPS28B	FBgn0030136	FBtr0343411	FBpp0310057
SPT20	FBgn0036374	FBtr0304904	FBpp0293443
SPT20	FBgn0036374	FBtr0340705	FBpp0309524
SPT20	FBgn0036374	FBtr0075812	FBpp0075554
VPS36	FBgn0086785	FBtr0075818	FBpp0075560
CG6503	FBgn0040606	FBtr0309031	FBpp0301060
CG6503	FBgn0040606	FBtr0302899	FBpp0292030
CG6503	FBgn0040606	FBtr0085025	FBpp0084397
OGA	FBgn0038870	FBtr0084050	FBpp0083452
MIA	FBgn0014342	FBtr0300009	FBpp0289286
MIA	FBgn0014342	FBtr0346136	FBpp0311964
MIA	FBgn0014342	FBtr0089313	FBpp0088355
CG4364	FBgn0032138	FBtr0079848	FBpp0079445
CG1888	FBgn0033421	FBtr0310032	FBpp0301735
CG1888	FBgn0033421	FBtr0310033	FBpp0301736
CG1888	FBgn0033421	FBtr0088547	FBpp0087630
CG1888	FBgn0033421	FBtr0310031	FBpp0301734
BRUCE	FBgn0266717	FBtr0331683	FBpp0304072
BRUCE	FBgn0266717	FBtr0082239	FBpp0081717
BRUCE	FBgn0266717	FBtr0331684	FBpp0304073
BRUCE	FBgn0266717	FBtr0331682	FBpp0304071
BRUCE	FBgn0266717	FBtr0331681	FBpp0304070
CG17134	FBgn0032304	FBtr0080140	FBpp0079729
SDC	FBgn0010415	FBtr0273206	FBpp0271714
SDC	FBgn0010415	FBtr0342895	FBpp0309696
SDC	FBgn0010415	FBtr0342892	FBpp0309693
SDC	FBgn0010415	FBtr0342893	FBpp0309694
SDC	FBgn0010415	FBtr0071706	FBpp0071623
SDC	FBgn0010415	FBtr0305897	FBpp0297065
SDC	FBgn0010415	FBtr0342894	FBpp0309695
SDC	FBgn0010415	FBtr0071707	FBpp0071624
CG8550	FBgn0033742	FBtr0087935	FBpp0087046
CG6629	FBgn0037860	FBtr0082380	FBpp0081856
ANTP	FBgn0260642	FBtr0081650	FBpp0089243
ANTP	FBgn0260642	FBtr0081652	FBpp0081162
ANTP	FBgn0260642	FBtr0081646	FBpp0081160
ANTP	FBgn0260642	FBtr0081653	FBpp0089244
ANTP	FBgn0260642	FBtr0081654	FBpp0089245
ANTP	FBgn0260642	FBtr0081651	FBpp0089086
ANTP	FBgn0260642	FBtr0081648	FBpp0089241
ANTP	FBgn0260642	FBtr0081656	FBpp0089247
ANTP	FBgn0260642	FBtr0081655	FBpp0089246
ANTP	FBgn0260642	FBtr0081649	FBpp0089242
ANTP	FBgn0260642	FBtr0081647	FBpp0081161
KLC	FBgn0010235	FBtr0075951	FBpp0075683
KLC	FBgn0010235	FBtr0331556	FBpp0303946
KLC	FBgn0010235	FBtr0331555	FBpp0303945
CG12713	FBgn0036536	FBtr0075506	FBpp0075261
RPL17	FBgn0029897	FBtr0070982	FBpp0070942
RPL17	FBgn0029897	FBtr0070983	FBpp0070943
RPL17	FBgn0029897	FBtr0070981	FBpp0070941
RPL17	FBgn0029897	FBtr0070980	FBpp0070940
RPL17	FBgn0029897	FBtr0345292	FBpp0311459
CG4230	FBgn0031683	FBtr0329982	FBpp0303017
CG4230	FBgn0031683	FBtr0329983	FBpp0303018
CG4230	FBgn0031683	FBtr0079019	FBpp0078658
CG17490	FBgn0040009	FBtr0332629	FBpp0304875
CG17490	FBgn0040009	FBtr0111259	FBpp0110475
CG17490	FBgn0040009	FBtr0302386	FBpp0291581
CG17490	FBgn0040009	FBtr0344794	FBpp0311122
CG17490	FBgn0040009	FBtr0111256	FBpp0110486
CG17490	FBgn0040009	FBtr0111258	FBpp0110580
CG4091	FBgn0034894	FBtr0072098	FBpp0072007
CG4091	FBgn0034894	FBtr0072096	FBpp0072005
CG4091	FBgn0034894	FBtr0072097	FBpp0072006
CG15744	FBgn0030466	FBtr0073756	FBpp0073587
ATILLA	FBgn0032422	FBtr0331999	FBpp0304321
ATILLA	FBgn0032422	FBtr0273342	FBpp0271850
RT	FBgn0003292	FBtr0076146	FBpp0075877
QKR54B	FBgn0022987	FBtr0331464	FBpp0303881
QKR54B	FBgn0022987	FBtr0086923	FBpp0086079
QKR54B	FBgn0022987	FBtr0306248	FBpp0297358
QKR54B	FBgn0022987	FBtr0086925	FBpp0086081
SLP1	FBgn0003430	FBtr0077499	FBpp0077188
CG6455	FBgn0019960	FBtr0335200	FBpp0307187
CG6455	FBgn0019960	FBtr0290271	FBpp0288710
CG6455	FBgn0019960	FBtr0335199	FBpp0307186
HIPHOP	FBgn0036815	FBtr0075057	FBpp0074824
HIPHOP	FBgn0036815	FBtr0075056	FBpp0074823
GD	FBgn0000808	FBtr0332310	FBpp0304589
GD	FBgn0000808	FBtr0332309	FBpp0304588
GD	FBgn0000808	FBtr0332308	FBpp0304587
CG43996	FBgn0264738	FBtr0334115	FBpp0306234
CG43370	FBgn0263113	FBtr0307337	FBpp0298338
DYB	FBgn0033739	FBtr0087929	FBpp0087040
DYB	FBgn0033739	FBtr0305077	FBpp0293614
DYB	FBgn0033739	FBtr0308613	FBpp0300837
DYB	FBgn0033739	FBtr0087930	FBpp0087041
DYB	FBgn0033739	FBtr0305076	FBpp0293613
DYB	FBgn0033739	FBtr0100298	FBpp0099693
DYB	FBgn0033739	FBtr0113074	FBpp0111987
CECB	FBgn0000278	FBtr0085640	FBpp0085002
SIRT6	FBgn0037802	FBtr0305358	FBpp0293897
CG13438	FBgn0034545	FBtr0086237	FBpp0085550
MAL	FBgn0002641	FBtr0344987	FBpp0311241
MAL	FBgn0002641	FBtr0077306	FBpp0076998
CG12374	FBgn0033774	FBtr0087854	FBpp0086967
CAD96CB	FBgn0039294	FBtr0339260	FBpp0308367
CAD96CB	FBgn0039294	FBtr0301090	FBpp0290312
CAD96CB	FBgn0039294	FBtr0302299	FBpp0291505
CG12947	FBgn0037753	FBtr0113213	FBpp0112125
CG17683	FBgn0262115	FBtr0111298	FBpp0110523
CG17683	FBgn0262115	FBtr0111299	FBpp0110563
CG17683	FBgn0262115	FBtr0111300	FBpp0110581
CG17683	FBgn0262115	FBtr0111301	FBpp0110483
CG14718	FBgn0037939	FBtr0082426	FBpp0081902
CG34268	FBgn0085297	FBtr0112463	FBpp0111377
OSTGAMMA	FBgn0032015	FBtr0079613	FBpp0079233
CHT3	FBgn0250907	FBtr0111127	FBpp0110419
CHT3	FBgn0250907	FBtr0331166	FBpp0303593
CHT3	FBgn0250907	FBtr0331165	FBpp0303592
CG5458	FBgn0032478	FBtr0080437	FBpp0080018
FMO-1	FBgn0034943	FBtr0072150	FBpp0072059
CG13502	FBgn0034692	FBtr0308241	FBpp0300561
CG13502	FBgn0034692	FBtr0071799	FBpp0071712
CPR60D	FBgn0050163	FBtr0343491	FBpp0310099
CPR60D	FBgn0050163	FBtr0072334	FBpp0072241
CG34206	FBgn0085235	FBtr0112399	FBpp0111314
CG13287	FBgn0035643	FBtr0330086	FBpp0303119
CG13287	FBgn0035643	FBtr0077027	FBpp0076735
CG4480	FBgn0032553	FBtr0304004	FBpp0292973
CG4480	FBgn0032553	FBtr0304003	FBpp0292972
CG1749	FBgn0030305	FBtr0073505	FBpp0073354
CG13330	FBgn0033848	FBtr0087671	FBpp0086791
PBURS	FBgn0264810	FBtr0080634	FBpp0080207
SLBP	FBgn0041186	FBtr0085409	FBpp0084778
VAMP7	FBgn0266186	FBtr0089394	FBpp0088416
VAMP7	FBgn0266186	FBtr0346639	FBpp0312219
IMPE2	FBgn0001254	FBtr0073141	FBpp0073000
CG5767	FBgn0034292	FBtr0086811	FBpp0085990
CG1315	FBgn0026565	FBtr0081699	FBpp0081197
CG1315	FBgn0026565	FBtr0337022	FBpp0307951
CG5114	FBgn0036460	FBtr0075624	FBpp0075377
CG5114	FBgn0036460	FBtr0309064	FBpp0301081
BG642163	FBgn0083938	FBtr0346457	FBpp0312107
BG642163	FBgn0083938	FBtr0110769	FBpp0110065
BAP55	FBgn0025716	FBtr0086960	FBpp0086115
CG11722	FBgn0037777	FBtr0082205	FBpp0081683
CG5126	FBgn0031320	FBtr0077978	FBpp0077643
CG33267	FBgn0053267	FBtr0305649	FBpp0296929
SPHINX2	FBgn0052382	FBtr0346808	FBpp0312383
SPHINX2	FBgn0052382	FBtr0300362	FBpp0289591
CG31681	FBgn0051681	FBtr0077802	FBpp0077479
CG10914	FBgn0034307	FBtr0086745	FBpp0085924
CG5755	FBgn0032664	FBtr0081033	FBpp0080586
GGA	FBgn0030141	FBtr0071363	FBpp0071298
CG9632	FBgn0038377	FBtr0083186	FBpp0082640
CG9632	FBgn0038377	FBtr0083185	FBpp0082639
CG4313	FBgn0025632	FBtr0340109	FBpp0309108
CG4313	FBgn0025632	FBtr0340107	FBpp0309106
CG4313	FBgn0025632	FBtr0340108	FBpp0309107
CG42876	FBgn0262150	FBtr0304142	FBpp0293079
CG42876	FBgn0262150	FBtr0342643	FBpp0309569
GSTT3	FBgn0031117	FBtr0340044	FBpp0309051
GSTT3	FBgn0031117	FBtr0300210	FBpp0289447
GSTT3	FBgn0031117	FBtr0077310	FBpp0077002
CG33213	FBgn0053213	FBtr0085271	FBpp0084640
MU2	FBgn0002872	FBtr0072857	FBpp0072736
MU2	FBgn0002872	FBtr0301465	FBpp0290680
MU2	FBgn0002872	FBtr0072856	FBpp0072735
CYS	FBgn0004629	FBtr0082980	FBpp0082439
CG11320	FBgn0031837	FBtr0113026	FBpp0111939
CG14565	FBgn0037129	FBtr0078452	FBpp0078106
CG9743	FBgn0039756	FBtr0085571	FBpp0084937
CG2911	FBgn0037350	FBtr0113194	FBpp0112106
CG2911	FBgn0037350	FBtr0078740	FBpp0078389
CG43678	FBgn0263761	FBtr0310458	FBpp0302606
MUSKELIN	FBgn0033757	FBtr0087886	FBpp0086999
MUSKELIN	FBgn0033757	FBtr0333103	FBpp0305316
MUSKELIN	FBgn0033757	FBtr0087885	FBpp0086998
TFIIB	FBgn0004915	FBtr0080025	FBpp0079615
TFIIB	FBgn0004915	FBtr0333489	FBpp0305673
SF2	FBgn0040284	FBtr0304727	FBpp0293269
SF2	FBgn0040284	FBtr0083272	FBpp0082724
CG16885	FBgn0032538	FBtr0080558	FBpp0080135
HIP-R	FBgn0029676	FBtr0333764	FBpp0305905
HIP-R	FBgn0029676	FBtr0070598	FBpp0070573
HIP-R	FBgn0029676	FBtr0070597	FBpp0070572
GLUT3	FBgn0015230	FBtr0083340	FBpp0082790
TGI	FBgn0036373	FBtr0075811	FBpp0075553
TGI	FBgn0036373	FBtr0075810	FBpp0075552
SHAL	FBgn0005564	FBtr0333273	FBpp0305471
SHAL	FBgn0005564	FBtr0112853	FBpp0111766
SHAL	FBgn0005564	FBtr0074973	FBpp0074741
CG3434	FBgn0036000	FBtr0076473	FBpp0076201
CG4269	FBgn0034741	FBtr0343001	FBpp0309758
CG4269	FBgn0034741	FBtr0071854	FBpp0071765
CG4269	FBgn0034741	FBtr0343000	FBpp0309757
CG42339	FBgn0259241	FBtr0299861	FBpp0289139
CG42339	FBgn0259241	FBtr0299862	FBpp0289140
CG14120	FBgn0036321	FBtr0075868	FBpp0075602
RPS25	FBgn0086472	FBtr0082369	FBpp0081845
RPS25	FBgn0086472	FBtr0082370	FBpp0081846
CG2147	FBgn0030025	FBtr0071166	FBpp0071114
MUR89F	FBgn0038492	FBtr0334403	FBpp0306506
MUR89F	FBgn0038492	FBtr0334402	FBpp0306505
PRX5	FBgn0038570	FBtr0100620	FBpp0100080
PRX5	FBgn0038570	FBtr0100619	FBpp0100079
CG31202	FBgn0051202	FBtr0085510	FBpp0084876
TIF-IA	FBgn0032988	FBtr0085955	FBpp0085308
DNT	FBgn0024245	FBtr0336820	FBpp0307787
DNT	FBgn0024245	FBtr0081224	FBpp0080765
CG32110	FBgn0052110	FBtr0075931	FBpp0075663
BETANACTES2	FBgn0030563	FBtr0073919	FBpp0073736
CG42726	FBgn0261679	FBtr0303074	FBpp0292193
CG1399	FBgn0033212	FBtr0300779	FBpp0290003
CG1399	FBgn0033212	FBtr0088940	FBpp0088014
CG1399	FBgn0033212	FBtr0332912	FBpp0305132
CG1399	FBgn0033212	FBtr0300780	FBpp0290004
CG1399	FBgn0033212	FBtr0332911	FBpp0305131
CG1399	FBgn0033212	FBtr0088939	FBpp0088013
CG14715	FBgn0037930	FBtr0082423	FBpp0081899
MPP6	FBgn0032921	FBtr0081469	FBpp0080998
MPP6	FBgn0032921	FBtr0343869	FBpp0310406
MID	FBgn0261963	FBtr0079093	FBpp0078726
MID	FBgn0261963	FBtr0310358	FBpp0302039
SCAMP	FBgn0040285	FBtr0332592	FBpp0304843
SCAMP	FBgn0040285	FBtr0074079	FBpp0073895
SCAMP	FBgn0040285	FBtr0332591	FBpp0304842
CG42596	FBgn0260995	FBtr0334939	FBpp0306958
SCLP	FBgn0030357	FBtr0302182	FBpp0291392
SCLP	FBgn0030357	FBtr0073591	FBpp0073430
SCLP	FBgn0030357	FBtr0331748	FBpp0304137
CG11127	FBgn0033178	FBtr0088975	FBpp0088048
CG8239	FBgn0030683	FBtr0074087	FBpp0073903
CG8239	FBgn0030683	FBtr0346188	FBpp0312007
CG3589	FBgn0035065	FBtr0072375	FBpp0072282
PRP18	FBgn0027784	FBtr0083717	FBpp0083131
CAS	FBgn0022213	FBtr0080930	FBpp0080484
DCO	FBgn0002413	FBtr0085744	FBpp0085106
DCO	FBgn0002413	FBtr0085743	FBpp0085105
DCO	FBgn0002413	FBtr0334548	FBpp0306615
DCO	FBgn0002413	FBtr0085742	FBpp0085104
CG14932	FBgn0032375	FBtr0300385	FBpp0289614
CG14932	FBgn0032375	FBtr0300384	FBpp0289613
SNI	FBgn0030026	FBtr0071183	FBpp0071131
SNI	FBgn0030026	FBtr0344985	FBpp0311239
CG43694	FBgn0263777	FBtr0310577	FBpp0302714
CG12984	FBgn0037042	FBtr0344990	FBpp0311244
CG12984	FBgn0037042	FBtr0078286	FBpp0077944
GRK	FBgn0001137	FBtr0079708	FBpp0079313
ABP1	FBgn0036372	FBtr0075819	FBpp0075561
CG14455	FBgn0037175	FBtr0331777	FBpp0304162
RPS2	FBgn0004867	FBtr0330682	FBpp0303531
RPS2	FBgn0004867	FBtr0079905	FBpp0079500
RPS2	FBgn0004867	FBtr0345436	FBpp0311561
SPAG4	FBgn0032368	FBtr0340563	FBpp0309456
RRP6	FBgn0038269	FBtr0113235	FBpp0112147
RRP6	FBgn0038269	FBtr0346063	FBpp0311911
CG15247	FBgn0030156	FBtr0071397	FBpp0071332
CG13759	FBgn0040376	FBtr0070437	FBpp0070421
CG13759	FBgn0040376	FBtr0302449	FBpp0291637
CG13759	FBgn0040376	FBtr0302447	FBpp0291635
CG13759	FBgn0040376	FBtr0302448	FBpp0291636
CG12662	FBgn0030074	FBtr0071264	FBpp0071207
MOB2	FBgn0259481	FBtr0333217	FBpp0305419
MOB2	FBgn0259481	FBtr0089332	FBpp0088371
MOB2	FBgn0259481	FBtr0089333	FBpp0088372
MOB2	FBgn0259481	FBtr0089330	FBpp0088369
MOB2	FBgn0259481	FBtr0089331	FBpp0088370
CG33341	FBgn0053341	FBtr0084613	FBpp0083997
RN	FBgn0267337	FBtr0300518	FBpp0289745
RN	FBgn0267337	FBtr0299639	FBpp0288914
RN	FBgn0267337	FBtr0299637	FBpp0288912
RN	FBgn0267337	FBtr0330140	FBpp0303173
GR93D	FBgn0045468	FBtr0084158	FBpp0083556
GGAMMA30A	FBgn0267252	FBtr0303895	FBpp0292898
