GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene ID
PPM-1	WBGene00006460	F25D1.1a	F25D1.1a	179469
PPM-1	WBGene00006460	F25D1.1b	F25D1.1b	179469
PPM-1	WBGene00006460	F25D1.1c.1	F25D1.1c.1	179469
PPM-1	WBGene00006460	F25D1.1c.2	F25D1.1c.2	179469
PPM-1	WBGene00006460	F25D1.1c.3	F25D1.1c.3	179469
TAG-96	WBGene00006461	M01D7.4a	M01D7.4a	171755
TAG-96	WBGene00006461	M01D7.4b	M01D7.4b	171755
TAG-97	WBGene00006462	C33A11.4a	C33A11.4a	181627
TAG-97	WBGene00006462	C33A11.4b	C33A11.4b	181627
NDUF-2.2	WBGene00006463	T26A5.3	T26A5.3	188912
BATH-47	WBGene00006464	T07H3.1	T07H3.1	173532
FNTB-1	WBGene00006465	F23B12.6.1	F23B12.6.1	179946
FNTB-1	WBGene00006465	F23B12.6.2	F23B12.6.2	179946
FNTB-1	WBGene00006465	F23B12.6.3	F23B12.6.3	179946
TAG-115	WBGene00006466	JC8.13a	JC8.13a	178278
TAG-115	WBGene00006466	JC8.13b		178278
MAGU-2	WBGene00006467	C01B7.4	C01B7.4	3565703
RHGF-1	WBGene00006468	F13E6.6	F13E6.6	184419
TAG-120	WBGene00006470	F40F9.2	F40F9.2	179362
NHR-233	WBGene00006471	Y32B12B.6	Y32B12B.6	189569
TAG-123	WBGene00006472	F08F1.7	F08F1.7	181096
TAG-124	WBGene00006473	E02H1.3	E02H1.3	174509
WDR-5.1	WBGene00006474	C14B1.4	C14B1.4	175474
TYRA-3	WBGene00006475	M03F4.3a	M03F4.3a	187427
TYRA-3	WBGene00006475	M03F4.3b	M03F4.3b	187427
TYRA-3	WBGene00006475	M03F4.3c	M03F4.3c	187427
RHGF-2	WBGene00006476	T08H4.1a	T08H4.1a	173748
RHGF-2	WBGene00006476	T08H4.1b	T08H4.1b	173748
RHGF-2	WBGene00006476	T08H4.1c	T08H4.1c	173748
CHUP-1	WBGene00006477	ZK721.1a	ZK721.1a	181125
CHUP-1	WBGene00006477	ZK721.1b	ZK721.1b	181125
CHUP-1	WBGene00006477	ZK721.1c	ZK721.1c	181125
TAG-131	WBGene00006478	H38K22.3	H38K22.3	175557
TMBI-4	WBGene00006479	B0563.4	B0563.4	181150
PLRG-1	WBGene00006481	D1054.15a	D1054.15a	179500
PLRG-1	WBGene00006481	D1054.15b	D1054.15b	179500
DGK-4	WBGene00006483	F42A9.1a	F42A9.1a	177667
DGK-4	WBGene00006483	F42A9.1b	F42A9.1b	177667
TAG-138	WBGene00006484	F08A8.6	F08A8.6	184169
TAG-140	WBGene00006486	T11F9.2a	T11F9.2a	179576
TAG-140	WBGene00006486	T11F9.2b	T11F9.2b	179576
TAG-141	WBGene00006487	C30H6.2	C30H6.2	183065
F56D6.6	WBGene00006488	F56D6.6	F56D6.6	186390
ZHIT-3	WBGene00006489	ZK856.9	ZK856.9	179420
KDIN-1	WBGene00006490	F36H1.2a	F36H1.2a	178000
KDIN-1	WBGene00006490	F36H1.2b	F36H1.2b	178000
KDIN-1	WBGene00006490	F36H1.2c	F36H1.2c	178000
KDIN-1	WBGene00006490	F36H1.2e	F36H1.2e	178000
KDIN-1	WBGene00006490	F36H1.2f	F36H1.2f	178000
KDIN-1	WBGene00006490	F36H1.2g	F36H1.2g	178000
KDIN-1	WBGene00006490	F36H1.2h	F36H1.2h	178000
KDIN-1	WBGene00006490	F36H1.2i	F36H1.2i	178000
ACL-3	WBGene00006491	ZK809.2.1	ZK809.2.1	178095
ACL-3	WBGene00006491	ZK809.2.2	ZK809.2.2	178095
LET-391	WBGene00006492	C27A12.3	C27A12.3	182953
TAG-147	WBGene00006493	R09A8.3.1	R09A8.3.1	181410
TAG-147	WBGene00006493	R09A8.3.2	R09A8.3.2	181410
TAG-147	WBGene00006493	R09A8.3.3	R09A8.3.3	181410
HKE-4.2	WBGene00006494	H13N06.5	H13N06.5	181640
CPNA-1	WBGene00006495	F31D5.3a	F31D5.3a	173753
CPNA-1	WBGene00006495	F31D5.3b	F31D5.3b	173753
CPNA-1	WBGene00006495	F31D5.3c	F31D5.3c	173753
CPNA-1	WBGene00006495	F31D5.3d	F31D5.3d	173753
CGEF-1	WBGene00006496	C14A11.3a	C14A11.3a	180571
CGEF-1	WBGene00006496	C14A11.3b	C14A11.3b	180571
CGEF-1	WBGene00006496	C14A11.3c	C14A11.3c	180571
TAG-151	WBGene00006497	F10G7.1.1	F10G7.1.1	173812
TAG-151	WBGene00006497	F10G7.1.2	F10G7.1.2	173812
TEN-1	WBGene00006498	R13F6.4a	R13F6.4a	175953
TEN-1	WBGene00006498	R13F6.4c	R13F6.4c	175953
TEN-1	WBGene00006498	R13F6.4d	R13F6.4d	175953
TEN-1	WBGene00006498	R13F6.4e	R13F6.4e	175953
TEN-1	WBGene00006498	R13F6.4f	R13F6.4f	175953
TAG-153	WBGene00006499	F44A2.1a	F44A2.1a	179312
TAG-153	WBGene00006499	F44A2.1b	F44A2.1b	179312
SNX-3	WBGene00006503	W06D4.5	W06D4.5	189240
KCC-1	WBGene00006504	R13A1.2a	R13A1.2a	177495
KCC-1	WBGene00006504	R13A1.2b	R13A1.2b	177495
KCC-1	WBGene00006504	R13A1.2c	R13A1.2c	177495
KCC-1	WBGene00006504	R13A1.2d	R13A1.2d	177495
KCC-1	WBGene00006504	R13A1.2e	R13A1.2e	177495
LAGR-1	WBGene00006505	Y6B3B.10	Y6B3B.10	189370
TAG-163	WBGene00006508	M01E11.7a	M01E11.7a	172215
TAG-163	WBGene00006508	M01E11.7b.1	M01E11.7b.1	172215
TAG-163	WBGene00006508	M01E11.7b.2	M01E11.7b.2	172215
TAG-163	WBGene00006508	M01E11.7c	M01E11.7c	172215
TAG-163	WBGene00006508	M01E11.7d	M01E11.7d	172215
TAG-164	WBGene00006509	Y76A2A.1	Y76A2A.1	190727
MTRR-1	WBGene00006510	C01G6.6a.1	C01G6.6a.1	174471
MTRR-1	WBGene00006510	C01G6.6a.2	C01G6.6a.2	174471
MTRR-1	WBGene00006510	C01G6.6b.1	C01G6.6b.1	174471
MTRR-1	WBGene00006510	C01G6.6b.2	C01G6.6b.2	174471
ABCF-1	WBGene00006512	F18E2.2	F18E2.2	179748
RIMB-1	WBGene00006513	Y39A3CL.2	Y39A3CL.2	189724
TDP-1	WBGene00006514	F44G4.4a	F44G4.4a	174436
TDP-1	WBGene00006514	F44G4.4b	F44G4.4b	174436
TDP-1	WBGene00006514	F44G4.4c	F44G4.4c	174436
TXDC-9	WBGene00006515	C05D11.3	C05D11.3	182257
VPS-16	WBGene00006516	C05D11.2	C05D11.2	175913
MADD-3	WBGene00006517	E02H4.3a	E02H4.3a	3565068
MADD-3	WBGene00006517	E02H4.3b	E02H4.3b	3565068
TAG-173	WBGene00006518	F27D4.5	F27D4.5	172539
TAG-174	WBGene00006519	F54D8.2.1	F54D8.2.1	175693
TAG-174	WBGene00006519	F54D8.2.2	F54D8.2.2	175693
TAG-174	WBGene00006519	F54D8.2.3	F54D8.2.3	175693
TAG-174	WBGene00006519	F54D8.2.4	F54D8.2.4	175693
TAG-174	WBGene00006519	F54D8.2.5	F54D8.2.5	175693
TAG-175	WBGene00006520	D2013.10	D2013.10	183942
ABCX-1	WBGene00006522	C56E6.1	C56E6.1	183860
TAM-1	WBGene00006523	F26G5.9	F26G5.9	178887
TAP-1	WBGene00006524	C44H4.5	C44H4.5	181556
TAX-2	WBGene00006525	F36F2.5	F36F2.5	172723
TAX-4	WBGene00006526	ZC84.2	ZC84.2	176297
TAX-6	WBGene00006527	C02F4.2a	C02F4.2a	177943
TAX-6	WBGene00006527	C02F4.2b	C02F4.2b	177943
TAX-6	WBGene00006527	C02F4.2c	C02F4.2c	177943
TBA-1	WBGene00006528	F26E4.8a	F26E4.8a	172831
TBA-1	WBGene00006528	F26E4.8b	F26E4.8b	172831
TBA-2	WBGene00006529	C47B2.3.1	C47B2.3.1	173167
TBA-2	WBGene00006529	C47B2.3.2	C47B2.3.2	173167
TBA-2	WBGene00006529	C47B2.3.3	C47B2.3.3	173167
TBA-4	WBGene00006530	F44F4.11	F44F4.11	174680
TBA-5	WBGene00006531	F16D3.1	F16D3.1	184569
TBA-6	WBGene00006532	F32H2.9	F32H2.9	172717
TBA-7	WBGene00006533	T28D6.2	T28D6.2	176568
TBA-8	WBGene00006534	ZK899.4	ZK899.4	191455
TBA-9	WBGene00006535	F40F4.5	F40F4.5	185538
TBB-1	WBGene00006536	K01G5.7.1	K01G5.7.1	176501
TBB-1	WBGene00006536	K01G5.7.2	K01G5.7.2	176501
TBB-2	WBGene00006537	C36E8.5.1	C36E8.5.1	175519
TBB-2	WBGene00006537	C36E8.5.2	C36E8.5.2	175519
TBB-2	WBGene00006537	C36E8.5.3	C36E8.5.3	175519
TBB-4	WBGene00006538	B0272.1	B0272.1	181170
TBB-6	WBGene00006539	T04H1.9	T04H1.9	179680
TBG-1	WBGene00006540	F58A4.8	F58A4.8	176361
TBH-1	WBGene00006541	H13N06.6a	H13N06.6a	181639
TBH-1	WBGene00006541	H13N06.6b	H13N06.6b	181639
TBH-1	WBGene00006541	H13N06.6c	H13N06.6c	181639
TBP-1	WBGene00006542	T20B12.2.1	T20B12.2.1	176054
TBP-1	WBGene00006542	T20B12.2.2	T20B12.2.2	176054
TBX-2	WBGene00006543	F21H11.3.1	F21H11.3.1	175698
TBX-2	WBGene00006543	F21H11.3.2	F21H11.3.2	175698
TBX-7	WBGene00006544	ZK328.8a	ZK328.8a	260030
TBX-7	WBGene00006544	ZK328.8b.1	ZK328.8b.1	260030
TBX-7	WBGene00006544	ZK328.8b.2	ZK328.8b.2	260030
TBX-8	WBGene00006545	T07C4.2	T07C4.2	176450
TBX-9	WBGene00006546	T07C4.6	T07C4.6	176449
TBX-11	WBGene00006547	F40H6.4	F40H6.4	185575
TBX-30	WBGene00006549	Y59E9AR.3	Y59E9AR.3	190419
TBX-30	WBGene00006549	Y59E9AR.3	Y59E9AR.3	190421
TBX-31	WBGene00006550	C36C9.2	C36C9.2	183272
TBX-32	WBGene00006551	ZK380.1	ZK380.1	191303
TBX-33	WBGene00006552	Y66A7A.8	Y66A7A.8	190493
TBX-34	WBGene00006553	Y47D3A.10	Y47D3A.10	176549
TBX-35	WBGene00006554	ZK177.10	ZK177.10	191239
TBX-36	WBGene00006555	ZK829.5	ZK829.5	191435
TBX-37	WBGene00006556	Y47D3A.12	Y47D3A.12	189977
TBX-38	WBGene00006557	C24H11.3	C24H11.3	182861
TBX-39	WBGene00006558	Y73F8A.16	Y73F8A.16	190678
TBX-40	WBGene00006559	Y73F8A.17	Y73F8A.17	190679
TBX-41	WBGene00006560	T26C11.1	T26C11.1	188917
TCL-2	WBGene00006561	Y38C1AA.4a	Y38C1AA.4a	176832
TCL-2	WBGene00006561	Y38C1AA.4b	Y38C1AA.4b	176832
TDC-1	WBGene00006562	K01C8.3a	K01C8.3a	174327
TDC-1	WBGene00006562	K01C8.3b	K01C8.3b	174327
TEG-1	WBGene00006563	Y47D3A.27	Y47D3A.27	176561
TFG-1	WBGene00006565	Y63D3A.5.1	Y63D3A.5.1	173277
TFG-1	WBGene00006565	Y63D3A.5.2	Y63D3A.5.2	173277
TGT-1	WBGene00006566	ZK829.6	ZK829.6	178131
TGT-2	WBGene00006567	Y39B6A.35	Y39B6A.35	180244
THK-1	WBGene00006568	Y43C5A.5a	Y43C5A.5a	177913
THK-1	WBGene00006568	Y43C5A.5b	Y43C5A.5b	177913
TIG-2	WBGene00006570	F39G3.8	F39G3.8	178864
TIM-1	WBGene00006571	Y75B8A.22.1	Y75B8A.22.1	176652
TIM-1	WBGene00006571	Y75B8A.22.2	Y75B8A.22.2	176652
TIN-9.1	WBGene00006572	C06G3.11a	C06G3.11a	177475
TIN-9.1	WBGene00006572	C06G3.11b	C06G3.11b	177475
TIN-10	WBGene00006573	Y66D12A.22.1	Y66D12A.22.1	176580
TIN-10	WBGene00006573	Y66D12A.22.2	Y66D12A.22.2	176580
TIN-13	WBGene00006574	DY3.1	DY3.1	172686
TIR-1	WBGene00006575	F13B10.1a	F13B10.1a	175502
TIR-1	WBGene00006575	F13B10.1b	F13B10.1b	175502
TIR-1	WBGene00006575	F13B10.1c	F13B10.1c	175502
TIR-1	WBGene00006575	F13B10.1d	F13B10.1d	175502
TIR-1	WBGene00006575	F13B10.1e	F13B10.1e	175502
TIR-1	WBGene00006575	F13B10.1f	F13B10.1f	175502
TIR-1	WBGene00006575	F13B10.1g	F13B10.1g	175502
TIR-1	WBGene00006575	F13B10.1h.1	F13B10.1h.1	175502
TIR-1	WBGene00006575	F13B10.1h.2	F13B10.1h.2	175502
TKR-1	WBGene00006576	C38C10.1	C38C10.1	192055
TLF-1	WBGene00006577	F39H11.2a	F39H11.2a	172676
TLF-1	WBGene00006577	F39H11.2b	F39H11.2b	172676
TLI-1	WBGene00006578	F25H2.1	F25H2.1	172936
TLK-1	WBGene00006579	C07A9.3a	C07A9.3a	176369
TLK-1	WBGene00006579	C07A9.3b	C07A9.3b	176369
TLK-1	WBGene00006579	C07A9.3c	C07A9.3c	176369
TLK-1	WBGene00006579	C07A9.3d	C07A9.3d	176369
TLP-1	WBGene00006580	T23G4.1	T23G4.1	178338
TMD-2	WBGene00006582	C08D8.2a	C08D8.2a	179216
TMD-2	WBGene00006582	C08D8.2b	C08D8.2b	179216
TNC-2	WBGene00006583	ZK673.7	ZK673.7	174612
TNI-1	WBGene00006584	F42E11.4	F42E11.4	181329
TNI-3	WBGene00006585	T20B3.2.1	T20B3.2.1	180127
TNI-3	WBGene00006585	T20B3.2.2	T20B3.2.2	180127
TNI-4	WBGene00006586	W03F8.1	W03F8.1	177295
TNT-2	WBGene00006587	F53A9.10a.1	F53A9.10a.1	181119
TNT-2	WBGene00006587	F53A9.10a.2	F53A9.10a.2	181119
TNT-2	WBGene00006587	F53A9.10b.1	F53A9.10b.1	181119
TNT-2	WBGene00006587	F53A9.10b.2	F53A9.10b.2	181119
TNT-2	WBGene00006587	F53A9.10b.3	F53A9.10b.3	181119
TNT-2	WBGene00006587	F53A9.10b.4	F53A9.10b.4	181119
TNT-3	WBGene00006588	C14F5.3a.1	C14F5.3a.1	181052
TNT-3	WBGene00006588	C14F5.3a.2	C14F5.3a.2	181052
TNT-3	WBGene00006588	C14F5.3b	C14F5.3b	181052
TNT-3	WBGene00006588	C14F5.3c.1	C14F5.3c.1	181052
TNT-3	WBGene00006588	C14F5.3c.2	C14F5.3c.2	181052
TNT-3	WBGene00006588	C14F5.3d	C14F5.3d	181052
TNT-4	WBGene00006589	T08B1.2a	T08B1.2a	178679
TNT-4	WBGene00006589	T08B1.2c	T08B1.2c	178679
TOC-1	WBGene00006590	ZC395.3a.1	ZC395.3a.1	175728
TOC-1	WBGene00006590	ZC395.3a.2	ZC395.3a.2	175728
TOC-1	WBGene00006590	ZC395.3b	ZC395.3b	175728
TOH-1	WBGene00006591	T24A11.3	T24A11.3	175491
DPY-31	WBGene00006592	R151.5a	R151.5a	176014
DPY-31	WBGene00006592	R151.5b		176014
TOL-1	WBGene00006593	C07F11.1	C07F11.1	171635
TOM-1	WBGene00006594	M01A10.2a	M01A10.2a	172209
TOM-1	WBGene00006594	M01A10.2b	M01A10.2b	172209
TOM-1	WBGene00006594	M01A10.2e	M01A10.2e	172209
TOM-1	WBGene00006594	M01A10.2f	M01A10.2f	172209
TOM-1	WBGene00006594	M01A10.2g	M01A10.2g	172209
TOM-1	WBGene00006594	M01A10.2h	M01A10.2h	172209
TOM-1	WBGene00006594	M01A10.2i	M01A10.2i	172209
TOP-1	WBGene00006595	M01E5.5a	M01E5.5a	266847
TOP-1	WBGene00006595	M01E5.5b	M01E5.5b	266847
TOP-3	WBGene00006596	Y56A3A.27	Y56A3A.27	176631
TOR-1	WBGene00006597	Y37A1B.12	Y37A1B.12	189605
TOR-2	WBGene00006598	Y37A1B.13	Y37A1B.13	189606
TPA-1	WBGene00006599	B0545.1a	B0545.1a	176825
TPA-1	WBGene00006599	B0545.1b.1	B0545.1b.1	176825
TPA-1	WBGene00006599	B0545.1b.2	B0545.1b.2	176825
TPH-1	WBGene00006600	ZK1290.2a	ZK1290.2a	174227
TPH-1	WBGene00006600	ZK1290.2b	ZK1290.2b	174227
TPI-1	WBGene00006601	Y17G7B.7	Y17G7B.7	174844
TPS-1	WBGene00006602	ZK54.2a.1	ZK54.2a.1	181778
TPS-1	WBGene00006602	ZK54.2a.2	ZK54.2a.2	181778
TPS-1	WBGene00006602	ZK54.2a.3	ZK54.2a.3	181778
TPS-1	WBGene00006602	ZK54.2b.1	ZK54.2b.1	181778
TPS-1	WBGene00006602	ZK54.2b.2	ZK54.2b.2	181778
TPS-1	WBGene00006602	ZK54.2b.3	ZK54.2b.3	181778
TPS-2	WBGene00006603	F19H8.1a	F19H8.1a	3565050
TPS-2	WBGene00006603	F19H8.1b	F19H8.1b	3565050
TRA-1	WBGene00006604	Y47D3A.6a	Y47D3A.6a	176548
TRA-1	WBGene00006604	Y47D3A.6b	Y47D3A.6b	176548
TRA-2	WBGene00006605	C15F1.3a	C15F1.3a	174137
TRA-2	WBGene00006605	C15F1.3b	C15F1.3b	174137
TRA-2	WBGene00006605	C15F1.3c	C15F1.3c	174137
TRA-3	WBGene00006606	LLC1.1a	LLC1.1a	178385
TRA-3	WBGene00006606	LLC1.1b		178385
TRE-1	WBGene00006607	F57B10.7	F57B10.7	172371
TRE-2	WBGene00006608	T05A12.2a	T05A12.2a	177451
TRE-2	WBGene00006608	T05A12.2b	T05A12.2b	177451
TRE-2	WBGene00006608	T05A12.2c	T05A12.2c	177451
TRE-3	WBGene00006609	W05E10.4a	W05E10.4a	179604
TRE-3	WBGene00006609	W05E10.4b	W05E10.4b	179604
TRE-3	WBGene00006609	W05E10.4c	W05E10.4c	179604
TRE-4	WBGene00006610	F15A2.2	F15A2.2	184505
TRE-5	WBGene00006611	C23H3.7	C23H3.7	173388
TRF-1	WBGene00006612	F45G2.6	F45G2.6	176767
TRM-1	WBGene00006613	ZC376.5.1	ZC376.5.1	179920
TRM-1	WBGene00006613	ZC376.5.2	ZC376.5.2	179920
TRP-1	WBGene00006614	ZC21.2a	ZC21.2a	176202
TRP-1	WBGene00006614	ZC21.2b	ZC21.2b	176202
TRP-2	WBGene00006615	R06B10.4a	R06B10.4a	192056
TRP-2	WBGene00006615	R06B10.4b	R06B10.4b	192056
TRP-4	WBGene00006616	Y71A12B.4	Y71A12B.4	190574
TARS-1	WBGene00006617	C47D12.6a	C47D12.6a	174790
TARS-1	WBGene00006617	C47D12.6b.1	C47D12.6b.1	174790
TARS-1	WBGene00006617	C47D12.6b.2	C47D12.6b.2	174790
TARS-1	WBGene00006617	C47D12.6b.3	C47D12.6b.3	174790
TRT-1	WBGene00006618	DY3.4a.1	DY3.4a.1	172688
TRT-1	WBGene00006618	DY3.4a.2	DY3.4a.2	172688
TRT-1	WBGene00006618	DY3.4b.1	DY3.4b.1	172688
TRT-1	WBGene00006618	DY3.4b.2	DY3.4b.2	172688
TRT-1	WBGene00006618	DY3.4b.3	DY3.4b.3	172688
TRY-1	WBGene00006619	ZK546.15	ZK546.15	173856
SVH-1	WBGene00006620	C07G1.1	C07G1.1	182375
TRY-3	WBGene00006621	C43G2.5a	C43G2.5a	183420
TRY-3	WBGene00006621	C43G2.5b	C43G2.5b	183420
TRY-4	WBGene00006622	F31D4.6	F31D4.6	185148
TRY-5	WBGene00006623	K07B1.1.1	K07B1.1.1	187088
TRY-5	WBGene00006623	K07B1.1.2	K07B1.1.2	187088
TRY-5	WBGene00006623	K07B1.1.3	K07B1.1.3	187088
TRY-6	WBGene00006624	F48A9.3	F48A9.3	185959
TRY-7	WBGene00006625	ZC581.6	ZC581.6	191201
TSN-1	WBGene00006626	F10G7.2	F10G7.2	173811
TSP-1	WBGene00006627	C02F5.8	C02F5.8	192096
TSP-2	WBGene00006628	C02F5.11	C02F5.11	259752
TSP-3	WBGene00006629	Y39E4B.4	Y39E4B.4	192059
TSP-4	WBGene00006630	F53B2.2	F53B2.2	192060
TSP-5	WBGene00006631	Y45F10B.1	Y45F10B.1	192061
TSP-6	WBGene00006632	C14A11.1	C14A11.1	13219712
TSP-7	WBGene00006633	T23D8.2	T23D8.2	192062
TSP-8	WBGene00006634	F33C8.3	F33C8.3	181567
TSP-9	WBGene00006635	C25G6.2	C25G6.2	180472
TSP-10	WBGene00006636	T14B4.4a.1	T14B4.4a.1	192063
TSP-10	WBGene00006636	T14B4.4a.2	T14B4.4a.2	192063
TSP-10	WBGene00006636	T14B4.4b.1	T14B4.4b.1	192063
TSP-10	WBGene00006636	T14B4.4b.2	T14B4.4b.2	192063
TSP-11	WBGene00006637	B0563.2	B0563.2	192064
TSP-12	WBGene00006638	T14G10.6	T14G10.6	177890
TSP-13	WBGene00006639	Y39B6A.6	Y39B6A.6	189737
TSP-14	WBGene00006640	F39C12.3a	F39C12.3a	180761
TSP-14	WBGene00006640	F39C12.3b	F39C12.3b	180761
TSP-15	WBGene00006641	F53B6.1	F53B6.1	192065
TSP-16	WBGene00006642	F01E11.4	F01E11.4	192066
TSP-17	WBGene00006643	C02F12.1a	C02F12.1a	192067
TSP-17	WBGene00006643	C02F12.1b	C02F12.1b	192067
TSP-17	WBGene00006643	C02F12.1c	C02F12.1c	192067
TSP-17	WBGene00006643	C02F12.1d	C02F12.1d	192067
TSP-17	WBGene00006643	C02F12.1e	C02F12.1e	192067
TSP-18	WBGene00006644	F59G1.2	F59G1.2	192068
TSP-19	WBGene00006645	D2092.7	D2092.7	192069
TSP-20	WBGene00006646	B0198.1	B0198.1	181376
TSR-1	WBGene00006647	F53G2.6	F53G2.6	173601
TTB-1	WBGene00006648	W03F9.5.1	W03F9.5.1	178544
TTB-1	WBGene00006648	W03F9.5.2	W03F9.5.2	178544
TTB-1	WBGene00006648	W03F9.5.3	W03F9.5.3	178544
TTH-1	WBGene00006649	F08F1.8	F08F1.8	181097
TTX-1	WBGene00006652	Y113G7A.6a	Y113G7A.6a	180313
TTX-1	WBGene00006652	Y113G7A.6b	Y113G7A.6b	180313
TTX-1	WBGene00006652	Y113G7A.6c	Y113G7A.6c	180313
TTX-3	WBGene00006654	C40H5.5a	C40H5.5a	181357
TTX-3	WBGene00006654	C40H5.5b	C40H5.5b	181357
TUB-1	WBGene00006655	F10B5.4	F10B5.4	174312
TWK-1	WBGene00006656	F21C3.1a.1	F21C3.1a.1	192072
TWK-1	WBGene00006656	F21C3.1a.2	F21C3.1a.2	192072
TWK-1	WBGene00006656	F21C3.1b.1	F21C3.1b.1	192072
TWK-1	WBGene00006656	F21C3.1b.2	F21C3.1b.2	192072
TWK-2	WBGene00006657	T12C9.3	T12C9.3	188452
TWK-3	WBGene00006658	M110.2	M110.2	174321
TWK-4	WBGene00006659	ZK1067.5	ZK1067.5	192079
TWK-5	WBGene00006660	B0334.2a	B0334.2a	174756
TWK-5	WBGene00006660	B0334.2b.1	B0334.2b.1	174756
TWK-5	WBGene00006660	B0334.2b.2	B0334.2b.2	174756
TWK-6	WBGene00006661	F17C8.5	F17C8.5	192070
TWK-7	WBGene00006662	F22B7.7	F22B7.7	192073
TWK-8	WBGene00006663	ZC410.4a	ZC410.4a	177727
TWK-8	WBGene00006663	ZC410.4b	ZC410.4b	177727
TWK-9	WBGene00006664	ZK1251.8a	ZK1251.8a	177803
TWK-9	WBGene00006664	ZK1251.8b	ZK1251.8b	177803
TWK-10	WBGene00006665	K04A8.4a	K04A8.4a	192080
TWK-10	WBGene00006665	K04A8.4b	K04A8.4b	192080
TWK-10	WBGene00006665	K04A8.4c	K04A8.4c	192080
TWK-11	WBGene00006666	F20A1.7a	F20A1.7a	179088
TWK-11	WBGene00006666	F20A1.7b	F20A1.7b	179088
TWK-11	WBGene00006666	F20A1.7c	F20A1.7c	179088
TWK-12	WBGene00006667	F29F11.4	F29F11.4	192074
TWK-13	WBGene00006668	R04F11.4a	R04F11.4a	192077
TWK-13	WBGene00006668	R04F11.4b	R04F11.4b	192077
TWK-13	WBGene00006668	R04F11.4c	R04F11.4c	192077
TWK-13	WBGene00006668	R04F11.4d	R04F11.4d	192077
TWK-14	WBGene00006669	K01D12.4a	K01D12.4a	179699
TWK-14	WBGene00006669	K01D12.4b	K01D12.4b	179699
TWK-14	WBGene00006669	K01D12.4c	K01D12.4c	179699
TWK-16	WBGene00006670	F52E4.4	F52E4.4	180594
TWK-17	WBGene00006671	C44E12.3a	C44E12.3a	181024
TWK-17	WBGene00006671	C44E12.3b	C44E12.3b	181024
TWK-17	WBGene00006671	C44E12.3c	C44E12.3c	181024
TWK-17	WBGene00006671	C44E12.3d	C44E12.3d	181024
TWK-17	WBGene00006671	C44E12.3e	C44E12.3e	181024
TWK-17	WBGene00006671	C44E12.3f	C44E12.3f	181024
TWK-18	WBGene00006672	C24A3.6.1	C24A3.6.1	181139
TWK-18	WBGene00006672	C24A3.6.2	C24A3.6.2	181139
TWK-20	WBGene00006673	C40C9.1	C40C9.1	181485
TWK-21	WBGene00006674	T01B4.1	T01B4.1	192078
TWK-22	WBGene00006675	T01B4.2a	T01B4.2a	181703
TWK-22	WBGene00006675	T01B4.2b	T01B4.2b	181703
TWK-22	WBGene00006675	T01B4.2c	T01B4.2c	181703
TWK-23	WBGene00006676	F19D8.1a	F19D8.1a	192071
TWK-23	WBGene00006676	F19D8.1b	F19D8.1b	192071
TWK-23	WBGene00006676	F19D8.1c	F19D8.1c	192071
TWK-24	WBGene00006677	F55C5.3a.1	F55C5.3a.1	179682
TWK-24	WBGene00006677	F55C5.3a.2	F55C5.3a.2	179682
TWK-24	WBGene00006677	F55C5.3b.1	F55C5.3b.1	179682
TWK-24	WBGene00006677	F55C5.3b.2	F55C5.3b.2	179682
TWK-25	WBGene00006678	M04B2.5a	M04B2.5a	192076
TWK-25	WBGene00006678	M04B2.5b		192076
TWK-25	WBGene00006678	M04B2.5c	M04B2.5c	192076
TWK-26	WBGene00006679	C33D12.3	C33D12.3	180592
TWK-28	WBGene00006680	C52B9.6	C52B9.6	183714
TWK-29	WBGene00006681	F46A9.3a	F46A9.3a	185828
TWK-29	WBGene00006681	F46A9.3b	F46A9.3b	185828
TWK-30	WBGene00006682	F36A2.4	F36A2.4	185335
TWK-31	WBGene00006683	Y47D3B.5a	Y47D3B.5a	176572
TWK-31	WBGene00006683	Y47D3B.5b	Y47D3B.5b	176572
TWK-32	WBGene00006684	F53C11.6	F53C11.6	192075
TWK-33	WBGene00006685	W06D12.5	W06D12.5	180161
TWK-34	WBGene00006686	K06B4.12	K06B4.12	180054
TWK-35	WBGene00006687	F31D4.7	F31D4.7	185149
TWK-36	WBGene00006688	R12G8.2	R12G8.2	180164
TWK-37	WBGene00006689	C48E7.9	C48E7.9	183583
TWK-39	WBGene00006690	C24H11.8a	C24H11.8a	182864
TWK-39	WBGene00006690	C24H11.8b	C24H11.8b	182864
TWK-40	WBGene00006691	T28A8.1a	T28A8.1a	189006
TWK-40	WBGene00006691	T28A8.1b	T28A8.1b	189006
TWK-40	WBGene00006691	T28A8.1c	T28A8.1c	189006
TWK-42	WBGene00006692	W06D12.2	W06D12.2	180163
TWK-43	WBGene00006693	F32H5.7a	F32H5.7a	3565024
TWK-43	WBGene00006693	F32H5.7b	F32H5.7b	3565024
TWK-43	WBGene00006693	F32H5.7c	F32H5.7c	3565024
TWK-43	WBGene00006693	F32H5.7d	F32H5.7d	3565024
TWK-44	WBGene00006694	Y71H9A.1	Y71H9A.1	181349
TWK-45	WBGene00006695	Y71H2AM.22a	Y71H2AM.22a	190614
TWK-45	WBGene00006695	Y71H2AM.22b	Y71H2AM.22b	190614
TWK-46	WBGene00006696	Y39B6A.19a	Y39B6A.19a	180252
