GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
T13C2.2	WBGene00020478	T13C2.2	T13C2.2
T13C2.3	WBGene00020479	T13C2.3a	T13C2.3a
T13C2.3	WBGene00020479	T13C2.3b	T13C2.3b
SSUP-72	WBGene00020480	T13C2.4	T13C2.4
T13C2.6	WBGene00020481	T13C2.6a	T13C2.6a
T13C2.6	WBGene00020481	T13C2.6b	T13C2.6b
T13C2.7	WBGene00020482	T13C2.7	T13C2.7
T13C5.2	WBGene00020483	T13C5.2	T13C5.2
T13C5.3	WBGene00020484	T13C5.3	T13C5.3
CEH-54	WBGene00020485	T13C5.4	T13C5.4
T13C5.6	WBGene00020486	T13C5.6	T13C5.6
T13C5.7	WBGene00020487	T13C5.7	T13C5.7
T13G4.1	WBGene00020488	T13G4.1	T13G4.1
HOT-8	WBGene00020489	T13G4.2	T13G4.2
TMC-1	WBGene00020490	T13G4.3	T13G4.3
T13G4.4	WBGene00020491	T13G4.4.1	T13G4.4.1
T13G4.4	WBGene00020491	T13G4.4.2	T13G4.4.2
T13G4.4	WBGene00020491	T13G4.4.3	T13G4.4.3
T13G4.5	WBGene00020492	T13G4.5	T13G4.5
T13G4.7	WBGene00020494	T13G4.7	T13G4.7
SPAT-3	WBGene00020496	T13H2.5a	T13H2.5a
SPAT-3	WBGene00020496	T13H2.5b	T13H2.5b
T14A8.2	WBGene00020497	T14A8.2a	T14A8.2a
T14A8.2	WBGene00020497	T14A8.2b	T14A8.2b
T14A8.2	WBGene00020497	T14A8.2c	T14A8.2c
T14B4.1	WBGene00020498	T14B4.1	T14B4.1
T14B4.2	WBGene00020499	T14B4.2	T14B4.2
T14B4.3	WBGene00020500	T14B4.3	T14B4.3
T14B4.5	WBGene00020501	T14B4.5	T14B4.5
T14B4.8	WBGene00020502	T14B4.8a	T14B4.8a
T14B4.8	WBGene00020502	T14B4.8b	T14B4.8b
T14B4.8	WBGene00020502	T14B4.8c	T14B4.8c
T14B4.9	WBGene00020503	T14B4.9	T14B4.9
SVH-2	WBGene00020504	T14E8.1a	T14E8.1a
SVH-2	WBGene00020504	T14E8.1b.1	T14E8.1b.1
SVH-2	WBGene00020504	T14E8.1b.2	T14E8.1b.2
SVH-2	WBGene00020504	T14E8.1c	T14E8.1c
T14E8.2	WBGene00020505	T14E8.2	T14E8.2
DOP-3	WBGene00020506	T14E8.3a	T14E8.3a
DOP-3	WBGene00020506	T14E8.3b	T14E8.3b
DOP-3	WBGene00020506	T14E8.3c	T14E8.3c
DOP-3	WBGene00020506	T14E8.3d	T14E8.3d
VHA-15	WBGene00020507	T14F9.1.1	T14F9.1.1
VHA-15	WBGene00020507	T14F9.1.2	T14F9.1.2
T14F9.2	WBGene00020508	T14F9.2	T14F9.2
HEX-1	WBGene00020509	T14F9.3	T14F9.3
T14G11.1	WBGene00020510	T14G11.1	T14G11.1
IMMT-1	WBGene00020511	T14G11.3	T14G11.3
T14G12.6	WBGene00020515	T14G12.6	T14G12.6
T15B7.1	WBGene00020516	T15B7.1	T15B7.1
HPO-8	WBGene00020517	T15B7.2.1	T15B7.2.1
HPO-8	WBGene00020517	T15B7.2.2	T15B7.2.2
T15B7.8	WBGene00020520	T15B7.8	T15B7.8
T15B7.10	WBGene00020522	T15B7.10	T15B7.10
DMSR-14	WBGene00020523	T15B7.11	T15B7.11
DMSR-13	WBGene00020524	T15B7.12	T15B7.12
DMSR-15	WBGene00020525	T15B7.13	T15B7.13
T15B7.14	WBGene00020526	T15B7.14	T15B7.14
T15B7.15	WBGene00020527	T15B7.15	T15B7.15
LGC-54	WBGene00020528	T15B7.16	T15B7.16
T15B7.17	WBGene00020529	T15B7.17	T15B7.17
T15B12.1	WBGene00020530	T15B12.1a	T15B12.1a
T15B12.1	WBGene00020530	T15B12.1b	T15B12.1b
T15B12.2	WBGene00020531	T15B12.2	T15B12.2
MATH-42	WBGene00020532	T16A1.1a	T16A1.1a
MATH-42	WBGene00020532	T16A1.1b	T16A1.1b
T16A1.2	WBGene00020533	T16A1.2	T16A1.2
FBXC-49	WBGene00020534	T16A1.3	T16A1.3
T16A1.4	WBGene00020535	T16A1.4	T16A1.4
T16A1.5	WBGene00020536	T16A1.5	T16A1.5
FBXB-37	WBGene00020537	T16A1.8	T16A1.8
T16D1.1	WBGene00020539	T16D1.1	T16D1.1
T17A3.2	WBGene00020540	T17A3.2	T17A3.2
FBXB-81	WBGene00020541	T17A3.3	T17A3.3
FBXB-82	WBGene00020542	T17A3.4	T17A3.4
FBXB-83	WBGene00020543	T17A3.6	T17A3.6
FBXB-84	WBGene00020544	T17A3.7	T17A3.7
T17A3.9	WBGene00020545	T17A3.9	T17A3.9
T17A3.10	WBGene00020546	T17A3.10	T17A3.10
T17A3.12	WBGene00020548	T17A3.12	T17A3.12
NMT-1	WBGene00020549	T17E9.2a	T17E9.2a
NMT-1	WBGene00020549	T17E9.2b	T17E9.2b
NMT-1	WBGene00020549	T17E9.2c
T17H7.1	WBGene00020550	T17H7.1.1	T17H7.1.1
T17H7.1	WBGene00020550	T17H7.1.2	T17H7.1.2
T17H7.7	WBGene00020551	T17H7.7	T17H7.7
T19A5.1	WBGene00020553	T19A5.1	T19A5.1
T19A5.3	WBGene00020554	T19A5.3a	T19A5.3a
T19A5.3	WBGene00020554	T19A5.3b	T19A5.3b
NHR-219	WBGene00020555	T19A5.5	T19A5.5
PAMN-1	WBGene00020556	T19B4.1	T19B4.1
T19B4.3	WBGene00020557	T19B4.3	T19B4.3
T19B4.5	WBGene00020558	T19B4.5	T19B4.5
BEST-17	WBGene00020559	T19C3.1	T19C3.1
T19C3.2	WBGene00020560	T19C3.2	T19C3.2
T19C3.3	WBGene00020561	T19C3.3	T19C3.3
T19C3.4	WBGene00020562	T19C3.4	T19C3.4
T19C3.5	WBGene00020563	T19C3.5	T19C3.5
T19C3.6	WBGene00020564	T19C3.6	T19C3.6
T19C3.7	WBGene00020565	T19C3.7	T19C3.7
TTR-7	WBGene00020566	T19C3.9	T19C3.9
T19D2.1	WBGene00020567	T19D2.1	T19D2.1
T19D2.3	WBGene00020568	T19D2.3	T19D2.3
LGC-32	WBGene00020569	T19D7.1	T19D7.1
LPR-7	WBGene00020571	T19D7.3	T19D7.3
RUND-1	WBGene00020572	T19D7.4	T19D7.4
T19D7.5	WBGene00020573	T19D7.5	T19D7.5
T19D7.6	WBGene00020574	T19D7.6	T19D7.6
T19D7.7	WBGene00020575	T19D7.7	T19D7.7
T19D12.1	WBGene00020576	T19D12.1	T19D12.1
T19D12.2	WBGene00020577	T19D12.2a.1	T19D12.2a.1
T19D12.2	WBGene00020577	T19D12.2a.2	T19D12.2a.2
T19D12.2	WBGene00020577	T19D12.2b.1	T19D12.2b.1
T19D12.2	WBGene00020577	T19D12.2b.2	T19D12.2b.2
T19D12.2	WBGene00020577	T19D12.2c.1	T19D12.2c.1
T19D12.2	WBGene00020577	T19D12.2c.2	T19D12.2c.2
T19D12.2	WBGene00020577	T19D12.2c.3	T19D12.2c.3
T19D12.3	WBGene00020578	T19D12.3	T19D12.3
T19D12.4	WBGene00020579	T19D12.4a	T19D12.4a
T19D12.4	WBGene00020579	T19D12.4b	T19D12.4b
T19D12.5	WBGene00020580	T19D12.5	T19D12.5
T19D12.6	WBGene00020581	T19D12.6	T19D12.6
OIG-8	WBGene00020582	T19D12.7.1	T19D12.7.1
OIG-8	WBGene00020582	T19D12.7.2	T19D12.7.2
OIG-8	WBGene00020582	T19D12.7.3	T19D12.7.3
T19D12.9	WBGene00020583	T19D12.9	T19D12.9
T19D12.10	WBGene00020584	T19D12.10	T19D12.10
CLEC-178	WBGene00020585	T19E7.1	T19E7.1
FRPR-18	WBGene00020586	T19F4.1a	T19F4.1a
FRPR-18	WBGene00020586	T19F4.1b	T19F4.1b
UGT-9	WBGene00020587	T19H12.1a	T19H12.1a
UGT-9	WBGene00020587	T19H12.1b	T19H12.1b
T19H12.2	WBGene00020588	T19H12.2	T19H12.2
T19H12.3	WBGene00020589	T19H12.3	T19H12.3
T19H12.6	WBGene00020590	T19H12.6	T19H12.6
UGT-12	WBGene00020592	T19H12.9	T19H12.9
UGT-11	WBGene00020593	T19H12.10	T19H12.10
UGT-10	WBGene00020594	T19H12.11	T19H12.11
T20B5.2	WBGene00020595	T20B5.2	T20B5.2
OGA-1	WBGene00020596	T20B5.3a	T20B5.3a
OGA-1	WBGene00020596	T20B5.3b	T20B5.3b
T20B6.1	WBGene00020597	T20B6.1	T20B6.1
T20B6.2	WBGene00020598	T20B6.2	T20B6.2
T20B6.3	WBGene00020599	T20B6.3	T20B6.3
TRD-1	WBGene00020600	T20B12.1	T20B12.1
T20B12.3	WBGene00020601	T20B12.3	T20B12.3
T20B12.4	WBGene00020602	T20B12.4	T20B12.4
T20B12.5	WBGene00020603	T20B12.5	T20B12.5
T20B12.7	WBGene00020604	T20B12.7	T20B12.7
LGC-50	WBGene00020605	T20B12.9	T20B12.9
NHR-284	WBGene00020606	T20C7.2	T20C7.2
SRAB-20	WBGene00020607	T20D4.1	T20D4.1
SRAB-22	WBGene00020608	T20D4.2	T20D4.2
T20D4.3	WBGene00020609	T20D4.3	T20D4.3
T20D4.4	WBGene00020610	T20D4.4	T20D4.4
T20D4.5	WBGene00020611	T20D4.5	T20D4.5
ARRD-22	WBGene00020612	T20D4.6	T20D4.6
T20D4.7	WBGene00020613	T20D4.7	T20D4.7
T20D4.8	WBGene00020614	T20D4.8	T20D4.8
T20D4.9	WBGene00020615	T20D4.9	T20D4.9
T20D4.10	WBGene00020616	T20D4.10	T20D4.10
T20D4.11	WBGene00020617	T20D4.11	T20D4.11
T20D4.12	WBGene00020618	T20D4.12	T20D4.12
T20D4.13	WBGene00020619	T20D4.13	T20D4.13
T20D4.15	WBGene00020620	T20D4.15	T20D4.15
T20D4.17	WBGene00020622	T20D4.17	T20D4.17
SRAB-21	WBGene00020623	T20D4.18	T20D4.18
T20D4.19	WBGene00020624	T20D4.19	T20D4.19
MRRF-1	WBGene00020625	T20F5.3.1	T20F5.3.1
MRRF-1	WBGene00020625	T20F5.3.2	T20F5.3.2
T20F5.4	WBGene00020626	T20F5.4	T20F5.4
T20F5.5	WBGene00020627	T20F5.5	T20F5.5
T20F5.6	WBGene00020628	T20F5.6	T20F5.6
T20F5.7	WBGene00020629	T20F5.7	T20F5.7
T20F7.1	WBGene00020630	T20F7.1	T20F7.1
T20F7.3	WBGene00020631	T20F7.3	T20F7.3
T20F7.5	WBGene00020632	T20F7.5	T20F7.5
AAKG-2	WBGene00020633	T20F7.6	T20F7.6
ACS-9	WBGene00020634	T20F7.7	T20F7.7
T20H4.2	WBGene00020635	T20H4.2	T20H4.2
T20H4.5	WBGene00020636	T20H4.5	T20H4.5
FBXA-7	WBGene00020637	T20H9.1	T20H9.1
FBXA-43	WBGene00020638	T20H9.2	T20H9.2
FBXA-71	WBGene00020639	T20H9.3	T20H9.3
FBXA-73	WBGene00020640	T20H9.4	T20H9.4
T20H9.6	WBGene00020642	T20H9.6	T20H9.6
T21D9.2	WBGene00020645	T21D9.2	T21D9.2
T21D11.1	WBGene00020646	T21D11.1	T21D11.1
PQBP-1.1	WBGene00020647	T21D12.3	T21D12.3
T21D12.7	WBGene00020648	T21D12.7	T21D12.7
SMA-10	WBGene00020649	T21D12.9a.1	T21D12.9a.1
SMA-10	WBGene00020649	T21D12.9a.2	T21D12.9a.2
SMA-10	WBGene00020649	T21D12.9c.1	T21D12.9c.1
SMA-10	WBGene00020649	T21D12.9c.2	T21D12.9c.2
T21D12.11	WBGene00020650	T21D12.11	T21D12.11
T21D12.12	WBGene00020651	T21D12.12	T21D12.12
EGG-4	WBGene00020652	T21E3.1	T21E3.1
T21E3.2	WBGene00020653	T21E3.2	T21E3.2
T21E12.3	WBGene00020655	T21E12.3	T21E12.3
T21E12.5	WBGene00020656	T21E12.5	T21E12.5
LGC-53	WBGene00020657	T21F2.1a	T21F2.1a
LGC-53	WBGene00020657	T21F2.1b.1	T21F2.1b.1
LGC-53	WBGene00020657	T21F2.1b.2	T21F2.1b.2
T21F4.1	WBGene00020658	T21F4.1a	T21F4.1a
T21F4.1	WBGene00020658	T21F4.1b	T21F4.1b
T21G5.1	WBGene00020659	T21G5.1	T21G5.1
T21G5.2	WBGene00020660	T21G5.2	T21G5.2
SMZ-2	WBGene00020661	T21G5.4	T21G5.4
T21H3.1	WBGene00020662	T21H3.1a.1	T21H3.1a.1
T21H3.1	WBGene00020662	T21H3.1a.2	T21H3.1a.2
T21H3.1	WBGene00020662	T21H3.1b	T21H3.1b
CUTL-22	WBGene00020663	T21H3.4a	T21H3.4a
CUTL-22	WBGene00020663	T21H3.4b	T21H3.4b
CUTL-22	WBGene00020663	T21H3.4c	T21H3.4c
T21H3.5	WBGene00020664	T21H3.5a	T21H3.5a
T21H3.5	WBGene00020664	T21H3.5b
T22B2.1	WBGene00020665	T22B2.1	T22B2.1
T22B2.2	WBGene00020666	T22B2.2	T22B2.2
T22B2.3	WBGene00020667	T22B2.3	T22B2.3
T22B2.5	WBGene00020669	T22B2.5	T22B2.5
T22B2.6	WBGene00020670	T22B2.6	T22B2.6
T22B7.3	WBGene00020672	T22B7.3	T22B7.3
T22B7.4	WBGene00020673	T22B7.4	T22B7.4
T22B7.7	WBGene00020674	T22B7.7	T22B7.7
T22B11.1	WBGene00020675	T22B11.1	T22B11.1
T22B11.3	WBGene00020677	T22B11.3	T22B11.3
T22B11.4	WBGene00020678	T22B11.4a	T22B11.4a
T22B11.4	WBGene00020678	T22B11.4b	T22B11.4b
OGDH-1	WBGene00020679	T22B11.5a	T22B11.5a
OGDH-1	WBGene00020679	T22B11.5b.1	T22B11.5b.1
OGDH-1	WBGene00020679	T22B11.5b.2	T22B11.5b.2
T22D1.1	WBGene00020680	T22D1.1	T22D1.1
T22D1.2	WBGene00020681	T22D1.2	T22D1.2
T22D1.3	WBGene00020682	T22D1.3a	T22D1.3a
T22D1.3	WBGene00020682	T22D1.3b
T22D1.3	WBGene00020682	T22D1.3c	T22D1.3c
T22D1.3	WBGene00020682	T22D1.3d
T22D1.3	WBGene00020682	T22D1.3e.1	T22D1.3e.1
T22D1.3	WBGene00020682	T22D1.3e.2	T22D1.3e.2
T22D1.3	WBGene00020682	T22D1.3e.3	T22D1.3e.3
T22D1.3	WBGene00020682	T22D1.3e.4	T22D1.3e.4
T22D1.3	WBGene00020682	T22D1.3e.5	T22D1.3e.5
T22D1.3	WBGene00020682	T22D1.3e.6	T22D1.3e.6
T22D1.3	WBGene00020682	T22D1.3e.7	T22D1.3e.7
T22D1.3	WBGene00020682	T22D1.3e.8	T22D1.3e.8
RIBO-1	WBGene00020683	T22D1.4	T22D1.4
T22D1.5	WBGene00020684	T22D1.5	T22D1.5
T22D1.6	WBGene00020685	T22D1.6	T22D1.6
T22D1.8	WBGene00020686	T22D1.8	T22D1.8
RUVB-2	WBGene00020687	T22D1.10	T22D1.10
T22D1.11	WBGene00020688	T22D1.11	T22D1.11
NPR-12	WBGene00020689	T22D1.12a	T22D1.12a
NPR-12	WBGene00020689	T22D1.12b	T22D1.12b
T22E5.1	WBGene00020690	T22E5.1a	T22E5.1a
T22E5.1	WBGene00020690	T22E5.1b	T22E5.1b
IGDB-3	WBGene00020691	T22E5.3	T22E5.3
T22E5.6	WBGene00020692	T22E5.6	T22E5.6
LRON-8	WBGene00020693	T22E7.1a	T22E7.1a
LRON-8	WBGene00020693	T22E7.1b	T22E7.1b
DHHC-11	WBGene00020694	T22E7.2	T22E7.2
T22F3.2	WBGene00020695	T22F3.2a	T22F3.2a
T22F3.2	WBGene00020695	T22F3.2b	T22F3.2b
T22F3.3	WBGene00020696	T22F3.3a	T22F3.3a
T22F3.3	WBGene00020696	T22F3.3b.1	T22F3.3b.1
T22F3.3	WBGene00020696	T22F3.3b.2	T22F3.3b.2
T22F3.3	WBGene00020696	T22F3.3b.3	T22F3.3b.3
T22F3.7	WBGene00020697	T22F3.7	T22F3.7
T22F3.8	WBGene00020698	T22F3.8	T22F3.8
T22F3.10	WBGene00020699	T22F3.10	T22F3.10
T22F3.11	WBGene00020700	T22F3.11a	T22F3.11a
T22F3.11	WBGene00020700	T22F3.11b	T22F3.11b
T22F7.1	WBGene00020701	T22F7.1	T22F7.1
T22F7.3	WBGene00020702	T22F7.3	T22F7.3
T22F7.4	WBGene00020703	T22F7.4	T22F7.4
T22F7.5	WBGene00020704	T22F7.5	T22F7.5
T22H9.1	WBGene00020705	T22H9.1a	T22H9.1a
T22H9.1	WBGene00020705	T22H9.1b.1	T22H9.1b.1
T22H9.1	WBGene00020705	T22H9.1b.2	T22H9.1b.2
ATG-9	WBGene00020706	T22H9.2a	T22H9.2a
ATG-9	WBGene00020706	T22H9.2b	T22H9.2b
WAGO-10	WBGene00020707	T22H9.3	T22H9.3
DMD-8	WBGene00020708	T22H9.4	T22H9.4
T23B3.1	WBGene00020709	T23B3.1a	T23B3.1a
T23B3.1	WBGene00020709	T23B3.1b	T23B3.1b
T23B3.2	WBGene00020710	T23B3.2	T23B3.2
CKR-1	WBGene00020712	T23B3.4	T23B3.4
T23B3.5	WBGene00020713	T23B3.5	T23B3.5
T23B3.6	WBGene00020714	T23B3.6	T23B3.6
NSPD-4	WBGene00020715	T23B7.1	T23B7.1
PHF-30	WBGene00020716	T23B12.1	T23B12.1
MRPL-4	WBGene00020717	T23B12.2	T23B12.2
MRPS-2	WBGene00020718	T23B12.3.1	T23B12.3.1
MRPS-2	WBGene00020718	T23B12.3.2	T23B12.3.2
NATC-1	WBGene00020719	T23B12.4	T23B12.4
T23B12.5	WBGene00020720	T23B12.5	T23B12.5
T23B12.6	WBGene00020721	T23B12.6	T23B12.6
T23B12.8	WBGene00020722	T23B12.8a.1	T23B12.8a.1
T23B12.8	WBGene00020722	T23B12.8a.2	T23B12.8a.2
T23B12.8	WBGene00020722	T23B12.8a.3	T23B12.8a.3
T23B12.8	WBGene00020722	T23B12.8b	T23B12.8b
CNP-3	WBGene00020725	T23C6.3	T23C6.3
T23C6.4	WBGene00020726	T23C6.4	T23C6.4
NPR-21	WBGene00020727	T23C6.5	T23C6.5
T23E1.1	WBGene00020728	T23E1.1	T23E1.1
T23E1.3	WBGene00020730	T23E1.3a	T23E1.3a
T23E1.3	WBGene00020730	T23E1.3b	T23E1.3b
T23E7.2	WBGene00020732	T23E7.2a	T23E7.2a
T23E7.2	WBGene00020732	T23E7.2b	T23E7.2b
T23E7.2	WBGene00020732	T23E7.2c	T23E7.2c
T23E7.2	WBGene00020732	T23E7.2d	T23E7.2d
T23E7.2	WBGene00020732	T23E7.2e	T23E7.2e
T23E7.2	WBGene00020732	T23E7.2f	T23E7.2f
T23F2.2	WBGene00020735	T23F2.2a	T23F2.2a
T23F2.2	WBGene00020735	T23F2.2b	T23F2.2b
T23F2.3	WBGene00020736	T23F2.3	T23F2.3
T23F2.4	WBGene00020737	T23F2.4	T23F2.4
T23F2.5	WBGene00020738	T23F2.5	T23F2.5
T23F4.1	WBGene00020739	T23F4.1	T23F4.1
T23F4.2	WBGene00020740	T23F4.2	T23F4.2
DLHD-1	WBGene00020741	T23F4.3	T23F4.3
T23H2.3	WBGene00020742	T23H2.3	T23H2.3
MAM-8	WBGene00020743	T23H2.4	T23H2.4
T24A6.1	WBGene00020744	T24A6.1	T24A6.1
T24A6.2	WBGene00020745	T24A6.2	T24A6.2
SRBC-66	WBGene00020746	T24A6.5	T24A6.5
T24A6.7	WBGene00020747	T24A6.7	T24A6.7
NHR-221	WBGene00020748	T24A6.8	T24A6.8
SRBC-67	WBGene00020749	T24A6.10	T24A6.10
NHR-222	WBGene00020750	T24A6.11	T24A6.11
SRBC-68	WBGene00020752	T24A6.13	T24A6.13
T24A6.16	WBGene00020753	T24A6.16	T24A6.16
T24A6.17	WBGene00020754	T24A6.17	T24A6.17
GRL-31	WBGene00020755	T24A6.19	T24A6.19
T24A6.20	WBGene00020756	T24A6.20	T24A6.20
UCR-2.3	WBGene00020757	T24C4.1	T24C4.1
T24C4.2	WBGene00020758	T24C4.2	T24C4.2
T24C4.3	WBGene00020759	T24C4.3	T24C4.3
T24C4.4	WBGene00020760	T24C4.4	T24C4.4
T24C4.5	WBGene00020761	T24C4.5	T24C4.5
ZER-1	WBGene00020762	T24C4.6a	T24C4.6a
ZER-1	WBGene00020762	T24C4.6b	T24C4.6b
ZTF-18	WBGene00020763	T24C4.7	T24C4.7
T24C12.1	WBGene00020764	T24C12.1	T24C12.1
T24C12.3	WBGene00020765	T24C12.3	T24C12.3
T24C12.4	WBGene00020766	T24C12.4	T24C12.4
LGC-40	WBGene00020767	T24D8.1	T24D8.1
T24D8.6	WBGene00020769	T24D8.6	T24D8.6
EAT-17	WBGene00020770	T24D11.1a	T24D11.1a
EAT-17	WBGene00020770	T24D11.1b	T24D11.1b
EAT-17	WBGene00020770	T24D11.1c	T24D11.1c
EAT-17	WBGene00020770	T24D11.1d	T24D11.1d
EAT-17	WBGene00020770	T24D11.1e	T24D11.1e
EAT-17	WBGene00020770	T24D11.1f	T24D11.1f
T24E12.1	WBGene00020771	T24E12.1	T24E12.1
T24E12.2	WBGene00020772	T24E12.2	T24E12.2
T24E12.3	WBGene00020773	T24E12.3	T24E12.3
T24E12.5	WBGene00020774	T24E12.5	T24E12.5
T24E12.6	WBGene00020775	T24E12.6a	T24E12.6a
T24E12.6	WBGene00020775	T24E12.6b	T24E12.6b
T24E12.10	WBGene00020777	T24E12.10	T24E12.10
T24E12.11	WBGene00020778	T24E12.11	T24E12.11
T24G10.2	WBGene00020779	T24G10.2	T24G10.2
T24H7.2	WBGene00020781	T24H7.2	T24H7.2
T24H7.3	WBGene00020782	T24H7.3.1	T24H7.3.1
T24H7.3	WBGene00020782	T24H7.3.2	T24H7.3.2
BLOS-4	WBGene00020783	T24H7.4.1	T24H7.4.1
BLOS-4	WBGene00020783	T24H7.4.2	T24H7.4.2
TAT-4	WBGene00020784	T24H7.5a	T24H7.5a
TAT-4	WBGene00020784	T24H7.5b	T24H7.5b
TAT-4	WBGene00020784	T24H7.5c.1	T24H7.5c.1
TAT-4	WBGene00020784	T24H7.5c.2	T24H7.5c.2
T25B2.1	WBGene00020785	T25B2.1	T25B2.1
T25B2.2	WBGene00020786	T25B2.2a	T25B2.2a
T25B2.2	WBGene00020786	T25B2.2b	T25B2.2b
T25B2.2	WBGene00020786	T25B2.2c	T25B2.2c
T25B6.1	WBGene00020787	T25B6.1	T25B6.1
NEP-22	WBGene00020788	T25B6.2	T25B6.2
T25B6.3	WBGene00020789	T25B6.3	T25B6.3
T25B6.4	WBGene00020790	T25B6.4	T25B6.4
T25B6.5	WBGene00020791	T25B6.5	T25B6.5
T25B6.6	WBGene00020792	T25B6.6	T25B6.6
T25D1.1	WBGene00020793	T25D1.1	T25D1.1
T25D1.2	WBGene00020794	T25D1.2	T25D1.2
T25D1.3	WBGene00020795	T25D1.3	T25D1.3
MRPL-28	WBGene00020796	T25D3.2	T25D3.2
T25D3.3	WBGene00020797	T25D3.3	T25D3.3
T25D3.4	WBGene00020798	T25D3.4a	T25D3.4a
T25D3.4	WBGene00020798	T25D3.4b	T25D3.4b
T25D3.4	WBGene00020798	T25D3.4c	T25D3.4c
T25D10.1	WBGene00020799	T25D10.1	T25D10.1
ZIG-10	WBGene00020800	T25D10.2a	T25D10.2a
ZIG-10	WBGene00020800	T25D10.2b	T25D10.2b
T25D10.4	WBGene00020801	T25D10.4	T25D10.4
BTB-2	WBGene00020802	T25D10.5	T25D10.5
T25E4.1	WBGene00020803	T25E4.1	T25E4.1
T25E4.2	WBGene00020804	T25E4.2	T25E4.2
T25F10.1	WBGene00020805	T25F10.1	T25F10.1
T25F10.3	WBGene00020806	T25F10.3.1	T25F10.3.1
T25F10.3	WBGene00020806	T25F10.3.2	T25F10.3.2
T25F10.4	WBGene00020807	T25F10.4	T25F10.4
CLIK-1	WBGene00020808	T25F10.6a.1	T25F10.6a.1
CLIK-1	WBGene00020808	T25F10.6a.2	T25F10.6a.2
CLIK-1	WBGene00020808	T25F10.6b.1	T25F10.6b.1
CLIK-1	WBGene00020808	T25F10.6b.2	T25F10.6b.2
T25G12.1	WBGene00020809	T25G12.1	T25G12.1
T25G12.2	WBGene00020810	T25G12.2	T25G12.2
T25G12.3	WBGene00020811	T25G12.3	T25G12.3
ACDH-7	WBGene00020812	T25G12.5	T25G12.5
T25G12.6	WBGene00020813	T25G12.6	T25G12.6
T25G12.11	WBGene00020817	T25G12.11	T25G12.11
T26A5.2	WBGene00020819	T26A5.2a	T26A5.2a
T26A5.2	WBGene00020819	T26A5.2b	T26A5.2b
ALGN-1	WBGene00020820	T26A5.4	T26A5.4
JHDM-1	WBGene00020821	T26A5.5a	T26A5.5a
JHDM-1	WBGene00020821	T26A5.5b	T26A5.5b
JHDM-1	WBGene00020821	T26A5.5c	T26A5.5c
T26A5.6	WBGene00020822	T26A5.6	T26A5.6
T26A5.8	WBGene00020823	T26A5.8	T26A5.8
T26A8.1	WBGene00020824	T26A8.1.1	T26A8.1.1
T26A8.1	WBGene00020824	T26A8.1.2	T26A8.1.2
T26A8.1	WBGene00020824	T26A8.1.3	T26A8.1.3
T26A8.2	WBGene00020825	T26A8.2	T26A8.2
T26A8.3	WBGene00020826	T26A8.3	T26A8.3
T26A8.4	WBGene00020827	T26A8.4	T26A8.4
T26C11.2	WBGene00020828	T26C11.2	T26C11.2
T26C11.3	WBGene00020829	T26C11.3	T26C11.3
T26C11.4	WBGene00020830	T26C11.4a	T26C11.4a
T26C11.4	WBGene00020830	T26C11.4b	T26C11.4b
T26C12.1	WBGene00020831	T26C12.1	T26C12.1
T26C12.2	WBGene00020832	T26C12.2	T26C12.2
T26C12.3	WBGene00020833	T26C12.3a	T26C12.3a
T26C12.3	WBGene00020833	T26C12.3b	T26C12.3b
T27A1.2	WBGene00020834	T27A1.2	T27A1.2
T27A1.3	WBGene00020835	T27A1.3	T27A1.3
LGC-34	WBGene00020836	T27A1.4	T27A1.4
SLC-36.2	WBGene00020837	T27A1.5a.1	T27A1.5a.1
SLC-36.2	WBGene00020837	T27A1.5a.2	T27A1.5a.2
SLC-36.2	WBGene00020837	T27A1.5b	T27A1.5b
TRAK-1	WBGene00020838	T27A3.1a.1	T27A3.1a.1
TRAK-1	WBGene00020838	T27A3.1a.2	T27A3.1a.2
TRAK-1	WBGene00020838	T27A3.1b	T27A3.1b
TRAK-1	WBGene00020838	T27A3.1c.1	T27A3.1c.1
TRAK-1	WBGene00020838	T27A3.1c.2	T27A3.1c.2
TRAK-1	WBGene00020838	T27A3.1d	T27A3.1d
TRAK-1	WBGene00020838	T27A3.1e	T27A3.1e
USP-5	WBGene00020839	T27A3.2	T27A3.2
SPCH-3	WBGene00020840	T27A3.4	T27A3.4
T27A3.5	WBGene00020841	T27A3.5	T27A3.5
T27A3.6	WBGene00020842	T27A3.6	T27A3.6
T27A3.7	WBGene00020843	T27A3.7	T27A3.7
T27A10.2	WBGene00020844	T27A10.2	T27A10.2
T27A10.5	WBGene00020845	T27A10.5	T27A10.5
T27A10.6	WBGene00020846	T27A10.6.1	T27A10.6.1
T27A10.6	WBGene00020846	T27A10.6.2	T27A10.6.2
CGR-1	WBGene00020847	T27A10.7	T27A10.7
NHR-225	WBGene00020849	T27B7.2	T27B7.2
NHR-226	WBGene00020850	T27B7.3	T27B7.3
NHR-227	WBGene00020851	T27B7.5a	T27B7.5a
NHR-227	WBGene00020851	T27B7.5b	T27B7.5b
NHR-228	WBGene00020852	T27B7.6a	T27B7.6a
NHR-228	WBGene00020852	T27B7.6b	T27B7.6b
FBXA-137	WBGene00020853	T27B7.7	T27B7.7
T27C4.1	WBGene00020854	T27C4.1.1	T27C4.1.1
T27C4.1	WBGene00020854	T27C4.1.2	T27C4.1.2
